author_id,cluster
560FDB52C3719F6,54
56054FF20F16788,29
55D26237E0EE44E,12
5604FD064DAA1A0,13
55FE92ED9089F7B,39
55FBCF4E3671FA2,39
55F60FB05CB2F22,42
55F432922579A92,44
55E81432C716062,58
55E6157DCAAD41E,26
55E3007E60D2EF8,28
537762B92187A6F,12
53753B8F4891460,33
5374434DEA262A0,43
51269DEE32B415F,53
5123194A3D6B032,33
51230F6706F1969,21
511FA2B3EE42B48,10
511D9C5AAA6173C,58
5111FE078ACB305,24
5110545CA209B4D,8
50FEE08D1C2B76A,47
50EC645344521D5,51
50E884F0B2E37EA,52
50E6564F5C2CFC2,41
50E3270C5E8F283,36
50E12D43E6E0DCC,51
50DFA4B19964E43,39
50DA669709FB450,42
50D6D0CA54CE7DF,15
50D17FBC681415A,55
50CC30DD9B3C4D0,56
50C8FE06CBDFF10,2
50C1CFEEA711A3E,18
5125D8E6726DAC8,13
5127D261106C442,58
51C06CFD875A44E,24
513446EC9D3BEA1,32
51BC8532C3087DF,33
51B698A2BBA6C94,52
51B56752F652F38,20
51B487CA2D2914F,18
51AEC0F2F0C9F25,33
51AA245A3C63F3B,27
51A6295361391B9,25
5189B34BD3D7D02,19
5187D18D25953F0,13
51838F374808853,10
51799A349E488D2,3
5177D276ABA0758,2
5173D5B989BD7DE,17
5167DC16397DC19,33
516615BE7469BE0,57
515DD85906664C4,33
514FE4FB09DBD14,57
514AC0F6E1EAA03,5
5143AEE08A5537F,19
50C0850B51A44B4,7
50BD0A50C969753,50
50B9DCE58CA4495,49
50B8EA1AF22A92E,19
5074503941145BA,21
5054A92372CF6AF,1
50529F6548E5A2C,49
5042FA167821E14,27
504225FBD738C78,35
50400BCDCCCC553,51
5038E527DCE711C,57
5030C3358A192B7,0
502800C84CA9B39,17
5026B1F9D4F1380,3
50243656D894E4E,46
5023562B9531CE8,26
5021B408FB640EB,33
501E5B42300D5BE,46
50173880DE27892,23
501127C2ABCE600,10
500CE9DDF6D02C2,27
500B32D4EACA5B6,39
500A351C932D2EB,55
5075ECD35C8A6BA,24
5077ABD5D95FC29,41
5079857B74F58C4,18
509E5BE8700107D,2
50B758E30BC5295,33
50B37B2F5D5E10C,57
50B0D85C53724D4,2
50AD8243FDF65D0,49
50AD27568640A44,42
50A66D6D1670BFB,7
50A4549F1E6644D,28
50A04DEDF557475,7
509DEF7CFBE55C1,22
507A76A2BE0F67D,3
50951F7F932F054,49
5093D4C5971D02F,7
5093546B2A530E6,6
508FECF0FDD16F5,46
50838E4A466DFB4,36
5080DF2C0639C5C,26
507C234CF5EED8C,49
507B8AB0A3DC78C,56
51BFC3A103081B3,28
51C3788C3C425D1,30
5370E0DF3CC5D24,46
530357927DD892A,53
52FAC3D27B4D56D,24
52EAECAFBD96C67,5
52E964AE8330DF3,33
52E027B5B56255A,48
52DF86E8843AF81,29
52D8B928E4F9E95,34
52D165E5A449C54,13
52D162236B59B45,41
52CFE2FE4246815,53
52C51DDF6B135F3,46
52B55D5A2D147BF,21
52B276704A65036,55
52A02B097F9278F,29
529FCF01BCE4B10,52
529DB470E3BB206,33
529830F5FF4F6DB,26
5296FEB085AA6EE,15
5294D2776D93FA3,33
528AAFB5C13C586,20
53010E97A43DE18,3
5309EA74BC1EF83,36
51C94D4BF54268C,40
530AE519EDDAED8,9
53620B03FFAABA5,33
536092DF1C176A6,1
535F73AB9E95828,21
5359C5322A12EBB,24
5358F824E57383D,55
53575C322EA3843,40
534D4EF424FC281,38
533FC6CE3070293,33
533F2E68C299F3F,52
533E051FC4C6030,25
53328F06EAD3589,34
5331749802ECE24,20
532911981DB4A87,54
531F8D22275EFDB,5
531E191B88F6AEC,33
531822F4A72A4DA,15
5317ACFE79CE37B,45
5315C60E0DB511F,50
530B32C707BC6DA,33
52888CE3410C453,33
52827406C0BB5FF,20
527D6D3C504A213,2
527D61C54D3324F,42
522706D7B069462,28
5224143D617AF8D,32
5220121FAF9C37E,33
521EF5C35006F0D,46
5212F8F308B6FC2,6
521281288115EAE,59
520B796211D7A52,0
5203AC0627D4BB6,30
5201B60EBEDEB37,3
5200F9C2E04F70D,3
52000D9DD1B9C56,39
51FE79BB686724E,32
51FCF5F0C125D61,59
51F7A11CD187DC8,44
51F1EDC440EB706,43
51EF919E5D427AD,41
51EE8A499025133,32
51DE12721B80200,41
51D315144AB45A0,24
522933B3DAB2FD5,46
522AA3E43EFA60F,20
52303E6B40FC5EB,44
5265E2937F83C03,56
527C467B3AD394F,20
527AFAB4519621F,59
5279B4ECCA15D76,46
52784D62D50711E,42
52755B49D8AAA92,33
526FABC53664FB7,58
526A7D8EC2C7550,46
5266D823D687615,6
525D49EB5A07B77,33
5235FF4BAFC1B28,33
5258126A72FEB40,59
525046364CD0CD2,6
5249734F288E0AC,25
5247089F0F70354,50
52460BDB4CC1187,48
523F8BE935896EA,45
523AC1207E4D9AA,7
5236168EE1BB9FD,3
56FB0ABD77A2DB6,26
56FC2421507B4E5,52
56FCD510AA96A0C,12
5C5194EEF6D93CF,33
5C3D3BD7EC26724,42
5C3B649381DFD23,9
5C2D870877FFDA7,17
5C2CF86915DA16B,44
5C29F57F1E6517A,44
5C29ACF876EEE54,5
5C24F578AF46528,35
5C1EB8AB8998380,31
5C1D13B7D493720,39
5C131710690A281,56
5C0D1C2DF07B245,22
5BFD256A89076BA,23
5BFAE950FF27F5C,20
5BEA42E47B24D8A,53
5BDCD711A52ABB9,39
5BD8D3D7874BED9,9
5BD610993BA6046,27
5BD4CD7B6E3B0BE,50
5BCE05048FDDDE8,21
5C40803E0B41618,53
5C575FC22AFF29E,1
5D098371984C77E,59
5C59AE96A274220,36
5CFC965C8D252B1,6
5CF60410EB89FBC,36
5CF5B0AF3432D9B,46
5CDF8C3A32B938A,53
5CC162C867694C3,33
5CAD29790E7EB63,53
5CAA62F6F51A7BA,29
5C973A413827E92,6
5C9538F40C2D869,20
5C91048D56A1415,24
5C90C520C5E9940,34
5C8D32DC9F4CF0E,45
5C8B1A674A418E8,13
5C82AAF7008477B,23
5C7F8092BE321CA,30
5C7AFD58A4E998B,22
5C753EACA246553,26
5C6D2FAED61E29E,23
5C59FFF2BA7E01C,33
5BC528EC0360B03,41
5BBEEB4894FFCE6,14
5BBE4E34335A714,48
5BBCC96BF869876,1
5B3C34F305C7C59,46
5B3A999B69AA898,46
5B3649D4A86A91F,56
5B31F4FCC7A27D5,51
5B20A5F0EA6F250,21
5B14E832589E385,33
5B0239560E3C714,39
5AFEAA0326F9792,39
5AF0D48516B1064,3
5AEC4592CC7AEC8,28
5AE1775837D1AD8,32
5AE09B668672832,21
5ADFD9ABDCDAEE0,26
5ACDDE2D1B6045B,50
5ACCA5CA315FD18,35
5AC50D37674C0D8,3
5ABCD61DFEB18B4,46
5ABB79BA4E9FA98,29
5AB6FA121BD48AD,52
5B3F861EA66FB74,49
5B40A8DF4C5FB48,53
5B43433B317515A,53
5B7E9D2ED3EECDA,32
5BBB6C7E56B234A,2
5BB63BC805A91FE,11
5BB2CDFCF0A564F,34
5BAC5635BAF0F8A,45
5BA7E4F6F44534B,47
5BA0E5AD32E02FB,33
5B98B78874E02E3,31
5B898AF93272C17,39
5B7E72BB3F38CA4,38
5B44AD28CE152D1,48
5B7B121682E70F5,44
5B6E2E7F04856DE,28
5B646A8060E18DD,10
5B5FFB1B4E6D440,18
5B5FF421CCFC725,43
5B540FF6EF438E1,52
5B540888EDDA7FF,13
5B520DC1D85F887,33
5D02D2EB30229AF,33
5D0BED01EAFD186,39
5AAEC38591B5305,31
5E5A718C12B5454,41
5E4BFDC8D9AD99F,43
5E49A500B6253B8,29
5E3D4D9911445E1,33
5E386671B12FED6,34
5E2093CDADB11A8,45
5E1D2E591D18EBB,45
5E179F6DBBCAF4C,3
5E0AD281CF85868,23
5E0A36E1C6D9564,34
5E0A17F462A308D,57
5E08C8BBFF4D596,8
5E07BA1A1A773B1,57
5E058444B63C190,46
5E04C7BDAACB6B5,12
5E028F461DF806E,26
5DFF07354675E91,18
5DF7AF9791D2C9B,53
5DF7197CB13D239,13
5DEDFEC94F8C189,33
5E55BC3E741C6EA,36
5E62C1FB7E1CE98,36
5D1988A5C5A13FC,37
5E62CAEA514B400,40
5EB8CABB167BF37,44
5EB895EEE1859D2,27
5EB2AFFA1A8B03F,26
5EA9D278D87D7F1,33
5EA67E6ABF73F23,34
5E980B698FCCD84,48
5E93C2EEA5A2884,12
5E8D740738337AD,46
5E8BC4BCCFC4DDD,10
5E8B2874C5EDC37,10
5E8AF367DE78C49,28
5E8266C63F6E6DE,51
5E7F6862C7AEC99,13
5E7E575BE819514,38
5E7CBA3C4B89F6E,14
5E79002B68B9247,38
5E78E7446288849,33
5E765F11D4DB9B3,48
5E64C4E57A5BFA8,48
5DEC15F3B3095A7,55
5DE9D2289E950C9,51
5DE6262E1D003D2,48
5DE59078A39B4C0,2
5D7ADA74FE6E018,16
5D77AB4F36BE703,31
5D6EF866C008C66,51
5D68232231BBBB6,53
5D667C54611D144,35
5D634A7913FC786,24
5D62AB4F2525562,31
5D601F481E8BB7E,20
5D5C41A9CE64E89,59
5D49A0535C2F4BC,21
5D4947093F7B1D0,47
5D42A33492EE823,21
5D3FBF16DB067AA,12
5D3D7CD079D0220,24
5D2DD14BD9CAC5C,28
5D2C0B4F6AF51B8,46
5D2A8096B7D84EA,2
5D1EE79E219D265,46
5D1D987F933D042,23
5D7B3C74149CC3C,40
5D822F7953149B1,10
5D827319DD6A7E7,53
5D95D7203E2324B,20
5DDE14A465C7DF7,55
5DDD3346E783462,55
5DD68381ECC7A5B,6
5DD3C4007CBC0A2,23
5DC8C82BFA1F7E9,33
5DB56B47B39802B,44
5DA819125EAC0B0,50
5D9D0CC7059EAF6,41
5D940DEA8CF13B6,30
5D83E5CB71A7DF8,34
5D940C96DE557FA,58
5D928A5174C9EF7,15
5D8FA4004351735,49
5D8F99BE488ACE5,33
5D8F39E74460357,59
5D8B2A1CD49F326,33
5D8A97EAB29FFD1,45
5D88A46FE32AE31,3
5AB0173326B75E9,51
5AA4C22762B73A9,53
570145A4927827A,21
586F5690987993C,33
5869E9126224ECA,40
586267CA0D444BE,53
585357E2D82CBDD,36
5851C7BF10D2783,34
584BD7420E78AC9,19
58399B6CECE4412,24
582505273D12D0A,49
5822DB22E6D250A,24
581BB51D31620F5,50
5819CE1AC3F105E,54
581618C4510AE83,14
580E2E560DE1636,33
580C959B2562A0D,42
580C0C0C0C19016,2
580A386DC0F87AE,2
580660967518797,39
5801918DFE0EF23,59
57FCDEDBDAAEA5F,35
57F41249BB54826,36
586CD54A655A25C,24
587692248ED1EEF,21
58F0A802A3DCAD3,46
587E0F62855B6E6,40
58EA3FEEA62D6DF,2
58E1F51AE6BF1E5,34
58DE8B7EABF55CF,22
58DE18F1A9A9348,10
58DDB760B3E157F,57
58D94A78CD31A7B,28
58D37680D2532E9,53
58D0D9E83F20891,33
58BF7AA58FD2CC8,39
58B1EA9804FECB7,52
58AD2187CA1F83F,28
58A6DF458750FA7,33
58A04DE79741464,49
588BA020F13C4EB,22
58897F16CFD1261,33
58882317B517005,5
588145050855CCC,33
587E8A832F17B04,57
587E5F6B1DA8A14,44
57F30883048BB90,57
57ED02DA76D991F,57
57EB38FD3D1735C,50
57EAE0D3B64E269,30
5796CBFB08400ED,38
5793E1A9991FF48,28
57910352F6AF226,39
57896807E621962,40
577FB9C50E05C68,44
577A6FC37C36E96,28
576BA3F74AEC6EC,53
576AD7E6B375B53,46
576164AE41F114F,40
575399D6BD59C26,13
575293EC5A76E0D,46
5750A25F24FCC2C,22
574F8C612B068B8,26
5749800734F53AA,33
5748C3C9B9D8414,28
57445668960A165,53
571D26AAD3185A4,21
571A6989D32F056,52
570C9B039B9895B,53
5796D9DE8604857,57
579A9515EDDE7B7,21
579C61BA55B1268,45
57C7D7CC8072761,13
57E92264AE192D4,55
57E5C31F07A204F,33
57E56EBF6A7197C,58
57DDD10AF5F74D8,15
57D7B22B1BAE001,35
57D055EE1C428C2,23
57CF26C7B6148D6,39
57C954691C70B52,18
57C7944F91FF81F,3
579F2C8D4F0EE29,59
57C38F35E6094D8,39
57BFA2AD35B22C2,14
57BC7B3A0BC1EBC,11
57B9CBBC72ACD6D,51
57B7264413EF042,23
57B422517310809,3
57A7B4197409713,46
579F6F224D9C7D6,4
58EF9848ECC3E19,40
58F29BCAF36CD02,6
5AA031B30AA0639,48
5A45CE024113133,43
5A44C340E18B569,53
5A43CB1A213BA7E,58
5A41E9B53AF5109,45
5A381F59E446794,11
5A3670582E82908,34
5A26A074A9E6EAC,55
5A229C99364BA7A,11
5A14E37BBCC4046,23
5A0FEE8F874E343,1
5A0631758B6E5D6,27
5A04CF59825A992,42
5A0239CC31F9438,10
59FF1445A474433,6
59FC17472C227B0,33
59FB5BE207DC53F,49
59F2BCBD25F676A,37
59ECF6F6AFDC11D,42
59E58A77173FAFA,3
59D9F31E72D7E72,56
5A459CC5810596E,12
5A46CE7B3DB61D9,21
58F7DFA72EFB703,28
5A4707BEDC1115D,3
5A992A2ADB01FA8,2
5A975A67ED844DA,33
5A95755B0038FD4,1
5A936947D4AF236,42
5A91ADE44A14524,24
5A8FB7B7D940FEE,13
5A8D4E2A2019E25,33
5A8C82E42B97C24,41
5A89B1D6703C3BC,20
5A778E418A0B8DA,42
5A75B097E6BCC00,12
5A74609626D3033,58
5A6EC710EE5EDDE,13
5A66D6D94C5DAF6,38
5A5D9A6D423F177,51
5A545F98615F5F3,58
5A52659A4F1E404,33
5A51E3F25AB0C18,33
5A5138EF91CB023,10
59D246B1AEC94F4,28
59D1F9BF9990B32,56
59D19D828727752,33
59D0BEF14F0D3A1,22
595AFDE826CD2DA,2
59594F7F5EA58C1,4
59485BF0C48B68A,31
593E7C8B5BCD313,18
593A9DB1975C6C2,4
59307D18D7633E6,21
592FBF6FB686A17,23
592F8BC22C902C1,0
592A159C162B6EA,59
5927C0BB8592742,37
5922C9C648A8E9C,58
59223EEA42FBFCE,57
591D848491C01A6,33
5910A84F3B3C3A7,44
590FAC2D7E6923D,3
590BBCE6E564CCD,36
5907B1D2460C890,54
5907558A3A3A611,59
58FDAFE6795D1A9,59
595D05255E190F9,40
595E7492AA90286,20
595FFA96FAB98AF,13
59903D5AFED65AC,33
59CFC0547485D50,28
59CE3E260275354,24
59CC06DA4FE18A9,44
59BB1F084C98425,21
59B660FCAF922D9,24
59A81A7F2D4FC99,33
599F47DC96E830A,33
599C1593BCDA5A5,13
5985146330C02C8,52
59647D040F88F73,7
5983B3E7AD1568D,41
5973FE018406BF7,19
596CC5B043385C3,21
5968271919196F0,33
5967BFF5FD6043A,12
59677DF47BB63A6,3
5965680C7011888,33
5964BE45B6E8053,38
4FFEF2B7442792C,15
4FF7CDF94307026,53
4FF76E8AF71FA35,34
45962E399FD266A,6
458F330F3994A66,28
4589CE36B47B9E4,2
457CBFA9F711BBA,59
45750A2A6BA97C6,57
457127C7BD5FCBE,32
4567A3BB3D2B194,21
4564B155C6DC9B9,18
456182EE2D9D5AE,57
455B9DA189D64AE,58
4555FC1CCD1342D,53
45548CDF4CD895A,11
454A0C9E7EAC506,3
454133FC4D50797,4
453AEC06CAD2C33,59
453955B93546EDD,6
45347CE9D3D9853,37
452F189CB6EAD6B,2
452E39F9E63753D,2
4528EF98FC5AF2D,13
4592BF4F7E0DBA3,57
45A74EE69E8849A,1
45FE324CE4E41EC,53
45ADCD28BDFE973,39
45EFEB9885C3A92,35
45EBCD9F049D0B4,49
45E7A4B9397E190,3
45E1FC30053C103,46
45DFB36E7282E8A,57
45DE61190E4316B,43
45DDAA04C2C794D,41
45D81F4A66E8471,19
45D556EFE744BD8,26
45C9859C3544C4F,28
45C1C859751FAE3,27
45BDD75A6944FAB,41
45BC43D782DAB32,45
45B97CEE1B2E74A,21
45B83C0197EBF8A,16
45B606FAA9B0D83,2
45B45A959D2C8CB,38
45B2C4C58E321E5,21
45AEFDED0505A04,24
4527C0226247E91,36
4521BB3D93A75FC,54
452048C2F444534,55
4502F552B12807C,14
44A1B5DEFE83E4D,12
4496079B3251992,3
4495CB6AA0446AB,33
449025AADC9D2AD,41
448B9ACC616E215,28
448AEE81607E053,56
44835C647751178,21
4463181CB4CE0D7,33
445C098D2BA397A,35
445B588E32C43B2,40
445A2A5E6E208FB,40
44550491158C9B0,42
445080AAFE04D82,33
4448EA01E18E0B0,40
4442DE707390256,38
44420821CDB1BEA,47
4441657BEB35F09,28
4440D5A66545A23,3
4440BECFD55B8BD,33
44A5F18A7392EE6,34
44A60AA60272044,3
44ACE52B7127A02,24
44E9F9B7921B010,2
45028F27A19511D,3
44F4D90E954C610,17
44F41741022F648,38
44F2E0165F4CA51,42
44EFCD57918DA20,40
44EC11530536AF0,20
44EC02AEC891621,21
44EBD27A8668600,1
44E6428CE11213E,7
44AEAD13B58F991,37
44E55788ACE2D81,0
44D718402E92A28,13
44CCB3B31674FD4,0
44C9191892B0C4F,39
44C5207F0E59BA5,31
44B9F8FD01ADF1A,33
44B9B5282E9020F,40
44B6CBA4295C9AB,46
45FC05873CD407E,28
4602C46BEB9FEE7,5
443B917E78BD312,28
477A2A03C92D755,12
4762FD92D459E30,41
475FD9EE319778F,33
475C3375E64CB5A,58
475B1D68B41C92C,54
4755ABBF7D50322,34
4752265CB069139,33
47470925E91CAA6,33
4746E72FD64C9B3,46
47382FABEE1DC9A,20
472F71DDB25C54B,10
472E59E3BC252D1,33
472C1071942657C,49
47296385123B703,52
4727E2B823CAB2C,56
47241492DCAE47C,9
4720941FD45793B,33
471D4EE89C164CB,42
47123E9FC0B3F7B,43
470F5C0FD06504D,24
47642B0B15C9239,43
477AC2A0641E627,43
4608900854D8F20,29
477BF84FCA666F7,33
47F7B7526F6BB7B,13
47F538965532C6C,57
47F37A04E25D861,2
47E56949C7CE188,12
47E555BBEAF85E7,35
47D3C2549EB8934,30
47CF3B5ED1773B8,50
47CCD40A7D6096A,49
47C41E483770362,53
47BFF01A368C07C,34
47BD991CF130F2F,15
47BD2001265BBBE,40
47B86DC434C7337,33
47AA9097764CC23,46
47A9834FD84D699,33
4798E81D27B861B,20
4794ED1FEFE7F5D,5
4794A06177FB67B,1
47895851F5B1814,33
4700981C56B7836,42
46F4474D998F23C,12
46F3FE1FCE4E088,7
46E3FE9C4432FEE,53
46760CB4E44A8D7,52
4674412E7D39608,41
466E559FED5CFDE,15
466BD037B2B21E1,40
4663AB532CDB5F5,0
46633F02D287DF2,41
465FCB0BB658D5E,33
46589C200E4BC3A,59
465255CB0DF8484,45
4649860DF1B783C,1
464660F2ECCA8C9,9
463F67123C70220,50
46370580BBB44C6,24
462F81A50836E51,55
462CF3044C87963,3
4625277A2165CDF,34
46174B361E20873,45
460F89D83322E4A,33
460B89FB435239E,16
468210130D89523,2
468DDEC6F94F05E,33
468F30A85FEC996,36
46BE41C34EB0613,32
46DCBB4B16F7990,12
46D88003360963A,28
46CF53F1498AADA,12
46CC46A165C3DDB,49
46CAB3447E0BB02,28
46C96B37578DE36,54
46C67D9FA62ED70,57
46C1B9E0F5E736D,57
46BCAF81E243762,29
4691BA70AF9F226,46
46B7F3C04E3F677,24
46B573C36ED371E,50
46B497BB5D200FC,40
46B161D3F56D1B5,40
46AEBF4DF0FBD0A,53
46A7B40371CD4FD,33
469EC1782C4F93F,24
469BD3E16F5E756,13
443E369030629C2,3
4437F98A5E9BA5F,25
47FAEFC7FA7BD5F,26
4239818EBECA839,36
422669510A91DBA,33
421D8DCAE68E186,16
42134A9AC98D447,14
42103665497B2C5,53
420DA066D1CC2CC,14
420258E74B74A24,53
41FD33BF24D2F75,3
41FACE9CE2633E2,1
41F89A697EDCB50,54
41F4A9975966927,11
41F412C0E688B33,39
41EA929E3BAD59B,11
41EA3EE08654C8B,53
41E95C943A193DB,13
41E7AC92F7103AE,20
41E78BE11E0C887,33
41E142C8797348E,4
41DF624976EFFA5,41
41DF18460980A37,35
4237F1DF94BEA23,5
423FE0AE03F453E,52
429282677C3E475,21
42407D7FECE4AFC,13
428C610A8ABF156,33
428BE7AC3F2CC20,45
4288F4A2B7AF978,52
428533D3A0701BB,15
42814080D0F9889,21
427FBB5C80ACD57,33
427EC8B39A8B990,11
427E28B0ED4F0F3,3
427D8D51B3DF3AA,19
427A0DD1B89131D,19
42797FA1ED1090A,55
42764689A905795,35
4270FD141E41A47,37
426DDBF8D527E3A,18
4261664D644976A,55
4260A0F49552B6C,57
4259BDD2ECFD329,29
4256394916936AB,59
424DBFEDF6636AD,6
41DB10CD12632A2,56
41D0C93462A15B2,53
41CCAAD23400BA5,22
41C4C390BF9E7C8,20
415B1672010DD0A,32
414D0D828F24C40,8
4149A723940BA4E,4
4148F99747C5EC1,31
414594AD2262E12,20
4144071E9CA3330,27
4143828B355E9AD,33
4138B03579C51DC,32
4137E3688E780C5,53
412F422B966D540,2
41271EBF0B41E2E,42
411A086BB54C196,27
4118501389CB2C9,13
4112C7DF9A50CA1,21
4102EAAA1AA6671,45
4100FE637A799DB,1
40FE1EB57FC9D04,22
40F10A1964CEF16,9
40D8146879D0BC0,56
415DCB15A8B86B6,3
415F5CA36DEF40F,19
4165F3FF08E0E89,7
4188B2A15D48179,42
41B87F412670FEC,27
41B0F646D6827B1,50
41A97BCFA5010E1,53
41A4D3C3772B577,18
41A3915B5639028,0
41991ECAC83BEF7,19
419409AE82B8916,33
41934AF76293250,27
41802DE89619C58,2
416A13BDC71988A,33
4179F28B0264F11,53
41774A46B1AAF59,28
4173B887B55CE51,13
41720C770F8AD88,25
416E839F85465CD,5
416DA3A787131BC,13
416CAD82A5706ED,53
416B6366B256BD3,58
428F5B00C99A513,46
4293952A684ADFC,17
4437545B7F89BF0,16
43D2BDF276950D8,26
43C7762A2A60A4E,15
43C2596BE4A3E37,1
43C152A3537320D,10
43BF74D425D5467,13
43B94A0F71B46E8,47
43ACEF59E6ED67C,43
43A7CAA4110E6C1,14
43A13C7E399C739,28
439FECDB8344D29,26
439F24BC24ECF3F,50
4397BE98CA744C4,33
439317EB816A268,13
438CEFCB156AFA0,25
4388237460BD729,33
4387BC17BBE0500,55
438178C5A39DE57,16
437EC6595185DB3,37
437DFF856855669,5
43796CDC97EBE37,21
43C7C009E89A77D,0
43DEBC7A0CD6FF7,12
42A1314A69768CE,1
43E180A48E3EF02,26
44345AC1269EA6D,17
44296865236EACC,23
44249E1017030DE,28
44241671A0F968F,7
4421888096265CC,22
441C84FB58C017C,27
4418376C77D51AB,29
44088717221A360,44
440718E682C903B,21
4406D5A82A59191,28
44043F04099A92F,7
4403608855E22D8,11
440166A2D5D4AAE,54
4400736C3D8C037,55
43EE541E7985524,17
43E8F63906BB671,33
43E71CEC41F94E4,32
43E714552DFADE2,44
43E3F1C0EEDC81E,33
437846055F270F5,3
43775DD3C1581A3,17
43728319A8C1EF4,32
436EA71382E2C82,44
42FAF65ED6917C2,58
42F3E5309037907,6
42E956161B65CB9,5
42E645DDF9FFA6B,34
42DFC3C5947F2C2,33
42DD32CE5B19EC7,2
42DB7190C41A354,51
42D3D4D31688457,57
42CED35C7322571,45
42CA59334E54EA2,52
42C8518CDB9C53F,41
42C73A4D0841DD9,21
42BCBC0154BBC4C,20
42B714C5ECED153,51
42B41BA9705FA12,46
42A85968F8D7FA0,45
42A5178ED0E5610,13
42A351BECE479F2,41
42A204414FD6547,7
430675070991753,23
430DB27ADFDE088,12
430EAFADCDBA500,32
43464FB3319A083,24
436414B0BF48009,10
