author_id,cluster
3598,0
859,2
767,3
749,1
454,13
429,53
291,27
285,48
253,26
231,5
217,54
212,4
181,6
171,11
170,10
157,9
149,20
148,14
126,41
118,50
117,49
105,51
104,8
97,21
91,32
88,15
86,34
86,31
73,22
70,30
68,39
66,12
65,29
65,18
61,43
60,52
58,38
58,23
58,16
52,28
48,19
44,36
44,40
41,33
41,17
35,37
35,7
33,42
33,44
31,35
31,57
25,25
21,45
21,47
19,24
17,55
13,59
11,58
10,46
9,56
