author_id,cluster
9497,0
105,1
99,2
98,3
88,13
87,5
85,4
79,10
75,8
70,11
66,38
61,18
60,21
55,33
53,25
48,29
48,44
46,6
44,7
43,39
43,26
42,19
40,50
39,9
36,28
33,48
33,54
32,16
30,23
30,35
30,22
30,32
29,27
27,20
26,14
25,12
25,51
25,31
25,45
22,37
22,24
19,53
19,59
19,15
16,17
15,46
13,30
13,56
12,52
12,40
10,34
10,36
8,42
8,41
8,43
6,49
6,55
6,57
3,58
1,47
