author_id,cluster
7352,0
1413,2
1173,1
855,3
589,15
491,57
476,7
446,55
433,31
306,4
301,5
220,26
218,10
197,45
194,12
193,56
193,47
186,40
183,13
182,46
173,9
173,23
166,30
159,29
148,14
145,6
143,25
138,35
135,20
130,18
120,52
99,22
98,51
94,19
93,49
73,16
72,8
70,17
63,21
56,48
55,44
49,34
46,43
43,58
40,24
38,28
35,37
33,39
33,38
30,33
28,53
26,59
24,32
23,41
22,11
19,54
18,50
17,27
15,36
8,42
