author_id,cluster
15453,0
162,3
160,5
151,2
114,9
108,11
96,6
92,25
90,21
87,1
81,53
81,52
79,4
79,13
78,29
74,10
72,34
71,35
69,23
68,7
61,33
55,30
53,51
52,19
52,28
49,8
43,15
43,50
43,58
42,44
42,57
42,14
41,54
40,39
40,36
40,43
36,20
35,55
33,24
32,38
31,26
31,12
28,27
27,41
27,56
27,31
26,49
25,37
25,45
25,16
19,22
18,32
17,46
17,18
15,17
14,47
12,42
12,40
9,48
7,59
