author_id,cluster
4FFEF2B7442792C,9
4FFF633FC95139D,44
5038E527DCE711C,26
503DFE5F99473A6,28
50A0CD33F6D152C,13
5093D4C5971D02F,23
5080DF2C0639C5C,45
50838E4A466DFB4,32
5088AC076E570AA,25
508FECF0FDD16F5,25
5090FCC3280B24B,55
5093546B2A530E6,56
50951F7F932F054,0
507C234CF5EED8C,0
509C3AE26EAF265,58
509DEF7CFBE55C1,23
509E5BE8700107D,28
509EF6FCB8CDF99,52
509F48015656E86,18
50A04DEDF557475,23
507F552C0D7923A,22
507B8AB0A3DC78C,43
50400BCDCCCC553,27
5057231F65BA167,52
504225FBD738C78,10
5042FA167821E14,21
504DFD16D66F85F,52
50529F6548E5A2C,0
5052EC6A713279D,17
5054A92372CF6AF,13
506857A306F4B49,38
507A76A2BE0F67D,17
506B284C075A375,31
506FA9D7C74527D,39
5074503941145BA,32
5075ECD35C8A6BA,46
5077ABD5D95FC29,50
5079857B74F58C4,56
51A6FFEB6C96694,47
51AEC0F2F0C9F25,52
5374F36167565BC,11
51B487CA2D2914F,22
52C51DDF6B135F3,2
52C904D5EC37886,43
52CFE2FE4246815,33
52D162236B59B45,59
52D165E5A449C54,3
52D8B928E4F9E95,45
52DB95A92223DBA,49
52DC26BEE033301,6
52DF86E8843AF81,48
52E027B5B56255A,58
52E964AE8330DF3,52
52EAECAFBD96C67,43
52F0DB624E4F5EB,43
52F31DE67F656DA,38
52FAC3D27B4D56D,46
52C2C5D32E48235,32
52C27AEF3FF3924,45
52BFE7B8C518C5D,18
529DB470E3BB206,52
5294D2776D93FA3,52
5295976080BAF3A,23
5295A9E4B16314A,11
5296FEB085AA6EE,9
529830F5FF4F6DB,29
529C5B07E0D2EDB,20
529FCF01BCE4B10,35
52B853CEDBBE70F,10
52A02B097F9278F,48
52A1D6BE0E778B5,10
52A44FD2A82D686,57
52A452E84D470AE,39
52B276704A65036,45
52B55D5A2D147BF,32
53010E97A43DE18,22
53028CE74D22F39,17
530357927DD892A,33
5358F824E57383D,57
5340E204CC38D94,33
5348B4A1D64944B,52
534D4EF424FC281,46
53575C322EA3843,37
53586BEF9DFC23A,24
5358DA1D5F143C6,12
5359C5322A12EBB,46
533F2E68C299F3F,41
535A87D1347E106,21
535F73AB9E95828,32
536092DF1C176A6,13
53620B03FFAABA5,52
5370E0DF3CC5D24,15
5374434DEA262A0,32
533FC6CE3070293,52
533E051FC4C6030,54
5309EA74BC1EF83,32
5318C8338ABF800,28
530AE519EDDAED8,48
530B32C707BC6DA,52
53130C49706457A,27
5315C60E0DB511F,8
5317ACFE79CE37B,18
531822F4A72A4DA,9
5318EF374CC6834,52
53328F06EAD3589,55
531E191B88F6AEC,52
531F8D22275EFDB,43
531FF873F4FB617,25
5327B0A0AD7E87A,15
532911981DB4A87,14
5331749802ECE24,38
52928823313095A,33
528AAFB5C13C586,38
52888CE3410C453,52
5200F9C2E04F70D,22
51F7A11CD187DC8,7
51F8D5E0AC89E6E,53
51FBA8C402BAB5E,3
51FCF5F0C125D61,21
51FE79BB686724E,42
52000D9DD1B9C56,51
5201B60EBEDEB37,37
51F1EDC440EB706,41
5203AC0627D4BB6,24
52056A838278E06,22
520B796211D7A52,45
520DAF2D13AFD4B,38
521281288115EAE,15
5212F8F308B6FC2,5
51F3E567B7CE256,8
51F1441C8BE4C82,31
521DD071E95DCB1,39
51C3788C3C425D1,8
51B56752F652F38,38
51B698A2BBA6C94,50
51BC8532C3087DF,52
51BFC3A103081B3,39
51C06CFD875A44E,46
51C2BFF51CE4838,8
51C842BDACE2DA9,5
51EF919E5D427AD,50
51C94D4BF54268C,35
51D315144AB45A0,22
51D75F6DBD8F8F4,0
51DE12721B80200,50
51EAEF9B7AD7FD7,28
51EE8A499025133,29
52135EF332B5341,52
521EF5C35006F0D,25
52827406C0BB5FF,38
527376D473A23ED,32
525D49EB5A07B77,47
526344220C77C24,26
5265E2937F83C03,59
5266D823D687615,5
526A7D8EC2C7550,23
526FABC53664FB7,51
52755B49D8AAA92,52
5258126A72FEB40,15
52784D62D50711E,42
5279B4ECCA15D76,25
527AFAB4519621F,34
527C467B3AD394F,38
527D61C54D3324F,42
527D6D3C504A213,10
525852C1C65ED44,44
525046364CD0CD2,5
5220121FAF9C37E,52
52351E84A485E2D,12
5224143D617AF8D,45
522706D7B069462,56
522933B3DAB2FD5,25
522AA3E43EFA60F,38
522D12603C23FE7,3
52303E6B40FC5EB,19
5235FF4BAFC1B28,33
524D081C3CEF91F,7
5236168EE1BB9FD,22
523AC1207E4D9AA,23
523F8BE935896EA,18
52460BDB4CC1187,31
5247089F0F70354,47
5249734F288E0AC,54
576AD7E6B375B53,25
576F12EE0D4D9BA,17
5FB1D9D6F03B70C,52
5D940DEA8CF13B6,8
5CDF8C3A32B938A,33
5CE2D416D57D817,6
5CE4B09564FAFEC,18
5CE5483716E41BE,39
5CE7B41D524F71F,47
5CF5B0AF3432D9B,25
5CF60410EB89FBC,32
5CFC965C8D252B1,5
5D02D2EB30229AF,52
5D098371984C77E,15
5D0BED01EAFD186,47
5D0CF6D3088783B,52
5D1988A5C5A13FC,51
5D1D987F933D042,1
5D1EE79E219D265,25
5CC640BB9263F61,39
5CC162C867694C3,52
5CBD343BCD5028F,43
5C91048D56A1415,26
5C7F8092BE321CA,7
5C82AAF7008477B,1
5C8B1A674A418E8,3
5C8D32DC9F4CF0E,24
5C8ED1B8FB38C2F,28
5C90C520C5E9940,55
5C92C5886B41F0A,25
5CBC38F4959BDCD,52
5C93DBE8B48FB72,21
5C946C6CE32C52A,52
5C9538F40C2D869,38
5C973A413827E92,5
5CAA62F6F51A7BA,48
5CAD29790E7EB63,56
5D2A8096B7D84EA,28
5D2B64929C4817C,13
5D2C0B4F6AF51B8,25
5D88A46FE32AE31,17
5D7ADA74FE6E018,51
5D7B3C74149CC3C,6
5D7CE2789B322A2,41
5D822F7953149B1,49
5D827319DD6A7E7,33
5D83E5CB71A7DF8,4
5D8A97EAB29FFD1,18
5D6EF866C008C66,27
5D8B2A1CD49F326,52
5D8EDB05D24811F,54
5D8F39E74460357,34
5D8F99BE488ACE5,52
5D8FA4004351735,59
5D928A5174C9EF7,9
5D77AB4F36BE703,9
5D6AA740B0E4E6F,6
5D2DD14BD9CAC5C,39
5D49A0535C2F4BC,32
5D3D3C4D86E0820,32
5D3D7CD079D0220,17
5D3FBF16DB067AA,24
5D42A33492EE823,47
5D47F9CD4229A0E,39
5D4947093F7B1D0,40
5D58917538C2621,2
5D68232231BBBB6,33
5D5C41A9CE64E89,34
5D601F481E8BB7E,38
5D62AB4F2525562,51
5D634A7913FC786,46
5D667C54611D144,56
5D67C3BC2C43C7E,45
5C7AFD58A4E998B,45
5C753EACA246553,45
5C74BCD38D5A508,29
5BC528EC0360B03,50
5BB65DDD89184FB,6
5BBB6C7E56B234A,28
5BBCC96BF869876,13
5BBE4E34335A714,58
5BBEEB4894FFCE6,12
5BBFDAF026644D6,3
5BCBF99D382CBF1,49
5BB41099A7FD081,11
5BCE05048FDDDE8,32
5BCFB3BB542EAF4,38
5BD4CD7B6E3B0BE,8
5BD610993BA6046,21
5BD8D3D7874BED9,36
5BDCD711A52ABB9,46
5BB63BC805A91FE,13
5BB2CDFCF0A564F,45
5BEA42E47B24D8A,33
5B968C50CE8F74C,33
5B7E9D2ED3EECDA,5
5B807955422365C,3
5B898AF93272C17,47
5B8B09DAA70F875,39
5B8F1926348A844,33
5B94EFD1AB56324,13
5B98B78874E02E3,9
5BAC5635BAF0F8A,18
5BA0E5AD32E02FB,28
5BA1F73132FF10E,50
5BA63B02B0B6A06,16
5BA7E4F6F44534B,40
5BA8C6E42C74639,25
5BA9C16EA886FEF,3
5BE2C8581A44608,11
5BF189A9022B110,47
5C6D2FAED61E29E,1
5C49022A55E0DB3,1
5C2CF86915DA16B,47
5C2D870877FFDA7,24
5C3B649381DFD23,48
5C3D3BD7EC26724,33
5C40803E0B41618,33
5C457947D587DFE,52
5C5194EEF6D93CF,52
5C29F57F1E6517A,19
5C573A891DC170B,24
5C575FC22AFF29E,13
5C59AE96A274220,19
5C59FFF2BA7E01C,52
5C6126F25E1ADBA,52
5C6663EEDFC2AF1,25
5C2AE813A59D8E1,14
5C29ACF876EEE54,43
5BF5EBAAD66EA18,52
5C08C7D5D53E035,28
5BF62EA76B299FD,58
5BF8C7853C8C4FC,12
5BFAE950FF27F5C,38
5BFD256A89076BA,1
5BFFC77E19B7F83,3
5C05B8E00F1DD90,40
5C0D1C2DF07B245,45
5C24F578AF46528,24
5C131710690A281,53
5C17011BA385C90,10
5C1ABD5051D56AF,24
5C1C9B89F618CE4,28
5C1D13B7D493720,47
5C1EB8AB8998380,9
5D940C96DE557FA,51
5D95D7203E2324B,38
5B7B121682E70F5,19
5D979DF23147B8F,1
5EE70B21D18E8F9,7
5EEC23CD57DCDBB,43
5EEDEA5E820A54C,33
5EEDF85B44CDBCD,43
5EF889383DEC928,52
5F00BAF593E8232,53
5F031BB0EBF93DE,35
5F08258F7DCCFC8,13
5F0995594738234,0
5F0AA53D1D6E621,27
5F118318AF70276,13
5F1B4135CED10AF,37
5F23D258FC94F54,3
5F246E116DD1C24,39
5F247E8A97EAA5E,52
5EE4FD5563AD908,21
5EE370D111FAAEA,5
5EE03C37DB91A13,33
5EBBE385EF37616,5
5EA9D278D87D7F1,52
5EB2873902CE92C,25
5EB2AFFA1A8B03F,45
5EB6068C6F13C55,33
5EB895EEE1859D2,21
5EB8CABB167BF37,19
5EBF7DC388B0C08,44
5EDEF22772CD6EF,52
5EBFF6F5E9ABDDD,41
5EC4F39C494A226,40
5EC83AE67774669,32
5EC9FF66AF761D3,59
5EDD43874B4AB54,52
5EDE3D771436D79,25
5F2527605F046D5,22
5F27360B295F44A,27
5F2D32EEBD19C32,10
5F9040D9CF0A540,32
5F7E2044E96ADFD,39
5F8426741AF8988,46
5F847E8C3A5B59F,26
5F888186D3C2954,19
5F89A8B1D1F8718,33
5F8C79DE1992AA7,52
5F91499DD5FEFC2,30
5F76F869C1CB671,54
5FA00007FEE6286,14
5FA2C2A4EE4D8D5,28
5FA8FF020AB79E9,44
5FAC556A49C2DCE,6
5FAE2E383D1B882,8
5FAF0ADC625BFB9,14
5F79C325CBBA642,53
5F6DF3676E6E335,6
5F2E9A000F2B7C4,52
5F42B0D17D48843,33
5F347766340E964,10
5F36EAC48305B88,29
5F379D6C3D862F3,25
5F3A8EC1AC7D588,52
5F3EA7C86D1F9CA,52
5F3FB041CB34A36,27
5F4E5BCB02FB6DF,14
5F67E484A3F772E,52
5F585A9D703EBB7,32
5F59864F4ACA8B9,54
5F5AAD710F85A57,32
5F5C4EF9106143F,50
5F6403767B0A6AE,38
5F65EED737553FE,52
5EA67E6ABF73F23,55
5E980B698FCCD84,11
5E93C2EEA5A2884,10
5DF7AF9791D2C9B,20
5DE6602F8851129,22
5DE9D2289E950C9,57
5DEA94DBDBDE15F,6
5DEC15F3B3095A7,36
5DEDFEC94F8C189,52
5DF7197CB13D239,3
5DFF07354675E91,3
5DE59078A39B4C0,28
5E028F461DF806E,45
5E04C7BDAACB6B5,10
5E058444B63C190,43
5E07BA1A1A773B1,26
5E086A65772C550,3
5E08C8BBFF4D596,21
5DE6262E1D003D2,47
5DE48FF6881A37C,17
5E0A36E1C6D9564,55
5DC8C82BFA1F7E9,52
5D9970EBAE2864D,13
5D99833E3EFFECF,25
5D9D0CC7059EAF6,7
5DA819125EAC0B0,16
5DB2DFC98A2B3AD,5
5DB56B47B39802B,7
5DD3C4007CBC0A2,1
5DE2EA1F3486783,49
5DD68381ECC7A5B,5
5DDB1F9A3EC690E,44
5DDD3346E783462,57
5DDE14A465C7DF7,57
5DDEA48014877EF,22
5DDF036E1D5779F,41
5E0A17F462A308D,26
5E0AD281CF85868,1
5E8D740738337AD,25
5E7CBA3C4B89F6E,55
5E64C4E57A5BFA8,11
5E707F983FD66D3,15
5E765F11D4DB9B3,11
5E78E7446288849,52
5E79002B68B9247,0
5E7C107DE1971C7,8
5E7E575BE819514,58
5E62C1FB7E1CE98,42
5E7F6862C7AEC99,3
5E8266C63F6E6DE,41
5E8A8D492311885,25
5E8AF367DE78C49,39
5E8B2874C5EDC37,59
5E8BC4BCCFC4DDD,22
5E62CAEA514B400,6
5E5D5ABD08BFD5A,46
5E179F6DBBCAF4C,47
5E3D4D9911445E1,52
5E1C647D09BF6F6,35
5E1D2E591D18EBB,28
5E1EF9C1EFF57E4,57
5E2093CDADB11A8,18
5E2A5B3120F7B9E,40
5E386671B12FED6,55
5E49A500B6253B8,48
5E5A718C12B5454,50
5E4BFDC8D9AD99F,20
5E526F24EFBB81F,39
5E5385E27CE12CF,25
5E53C585510D541,34
5E55BC3E741C6EA,32
5E58276D6D1BE83,42
5B7E72BB3F38CA4,17
5B7AC481AD6C4F3,27
577A6FC37C36E96,39
596165338B73BA9,15
58BC964B5174565,35
58BF7AA58FD2CC8,47
58CBBE0BE7A1563,3
58D0D9E83F20891,52
58D37680D2532E9,33
58D94A78CD31A7B,39
58DBB8845F9B1A0,43
58DC89A92DCE1E3,43
58DDB760B3E157F,26
58DE18F1A9A9348,49
58DE8B7EABF55CF,4
58E1F51AE6BF1E5,55
58EA3FEEA62D6DF,28
58EF9848ECC3E19,6
58F0A802A3DCAD3,25
58B7F764083E4A6,0
58B382119EC1F31,23
58B1EA9804FECB7,17
588145050855CCC,52
587692248ED1EEF,10
5877490DA6A3AF3,10
587E0F62855B6E6,35
587E5F6B1DA8A14,7
587E8A832F17B04,26
58807E33A0186BF,41
58882317B517005,59
58AD91A2A15EA0F,39
58897F16CFD1261,52
588BA020F13C4EB,4
589011510F8CB86,52
58A04DE79741464,0
58A6DF458750FA7,37
58AD2187CA1F83F,45
58F29BCAF36CD02,5
58F37E936377F60,20
58F7DFA72EFB703,39
5943DB6E0CEFECD,13
592FBF6FB686A17,1
59307D18D7633E6,32
59390C823C46EA3,6
593A9DB1975C6C2,8
593E7C8B5BCD313,26
59438A8BB603112,5
59485BF0C48B68A,27
592D606419A8797,33
5950252C3A94990,25
5957E914FB649E3,16
59594F7F5EA58C1,1
595AFDE826CD2DA,28
595D05255E190F9,6
595E7492AA90286,38
592F8BC22C902C1,11
592BC5DA1EF80AB,2
58F9C122323ADA2,52
5910A84F3B3C3A7,19
58FDAFE6795D1A9,34
5907558A3A3A611,44
5907B1D2460C890,14
590BBCE6E564CCD,5
590C05B826EDAA8,47
590FAC2D7E6923D,17
5915915E0221635,4
592A159C162B6EA,34
591989667DEE1A5,8
591D848491C01A6,52
59223EEA42FBFCE,26
5922C9C648A8E9C,56
5923070B4D86921,19
5927C0BB8592742,27
586F5690987993C,52
586CD54A655A25C,29
5869E9126224ECA,58
57C38F35E6094D8,51
57B422517310809,22
57B7264413EF042,1
57B9CBBC72ACD6D,27
57BC4734305584B,25
57BC7B3A0BC1EBC,12
57BFA2AD35B22C2,5
57C7944F91FF81F,22
57A7B4197409713,25
57C7D7CC8072761,3
57C954691C70B52,52
57CF26C7B6148D6,51
57D055EE1C428C2,1
57D7B22B1BAE001,33
57DDD10AF5F74D8,9
57AF9D056D34E68,43
57A4D9568999B1E,10
57E5C31F07A204F,52
5796CBFB08400ED,16
577FB9C50E05C68,19
5785DC585A6ECCE,28
57896807E621962,58
57910352F6AF226,47
5793DF40D85C769,3
5793E1A9991FF48,39
5796D9DE8604857,26
57A362EDD59BD81,52
579A9515EDDE7B7,32
579C61BA55B1268,18
579F2C8D4F0EE29,34
579F6F224D9C7D6,59
57A024FC7AA4C6F,52
57A149404E89D80,33
57E56EBF6A7197C,44
57E865B165FD0E1,22
586267CA0D444BE,33
584BD7420E78AC9,56
582505273D12D0A,0
582AE603F338366,22
582F407CCA718D9,26
58399B6CECE4412,46
5844FB8153C64F3,24
584B1817C8973DC,46
584DF0B7CCD27AF,52
581D105426E1BFB,13
5850BDE050C1758,38
5851C7BF10D2783,7
585357E2D82CBDD,32
5859CBF366E05C2,44
585AB9C8EF4A3C9,47
585B180C5E13D15,25
5822DB22E6D250A,46
581BB51D31620F5,52
57E92264AE192D4,36
57FCDEDBDAAEA5F,10
57EAE0D3B64E269,8
57EB38FD3D1735C,8
57EC7ABC1F19973,3
57ED02DA76D991F,26
57F30883048BB90,26
57F41249BB54826,20
5801918DFE0EF23,34
5819CE1AC3F105E,14
580660967518797,51
580A386DC0F87AE,28
580C0C0C0C19016,28
580C959B2562A0D,31
580E2E560DE1636,52
581618C4510AE83,59
595FFA96FAB98AF,3
59647D040F88F73,4
5B78FFC82159BE7,27
5964BE45B6E8053,17
5A936947D4AF236,42
5A939054191C73F,3
5A95755B0038FD4,7
5A975A67ED844DA,52
5A992A2ADB01FA8,28
5AA031B30AA0639,11
5AA4C22762B73A9,33
5AAEC38591B5305,9
5AB0173326B75E9,27
5AB6FA121BD48AD,17
5ABB79BA4E9FA98,48
5ABCD61DFEB18B4,25
5ABFFA511F1194E,8
5AC331F016221AB,5
5AC50D37674C0D8,17
5A91ADE44A14524,29
5A8FB7B7D940FEE,3
5A8E7E0B5E8B9DB,32
5A75B097E6BCC00,24
5A5D9A6D423F177,27
5A66D6D94C5DAF6,54
5A6AADFE67CF6AA,3
5A6EC710EE5EDDE,15
5A744CC6C13311E,45
5A74609626D3033,51
5A778E418A0B8DA,42
5A8E211C222EA8C,22
5A83A42099E51D5,52
5A89B1D6703C3BC,38
5A8A16B905B94FD,29
5A8C82E42B97C24,50
5A8CB8B43A6AA92,41
5A8D4E2A2019E25,52
5ACCA5CA315FD18,56
5ACDDE2D1B6045B,8
5ADFD9ABDCDAEE0,45
5B540888EDDA7FF,3
5B3F861EA66FB74,0
5B40A8DF4C5FB48,33
5B43433B317515A,37
