author_id,cluster
FB9FB3708AE2A48,3
FB9D9EFD68204C5,0
FB98BAE400C6598,3
FB9500FFB47AA0B,6
FB8FAB40BCC782B,0
FB8F2C8EAEA9A2F,0
FB8EA8FAA738046,1
FB8BBED546C7638,5
FB843F317AC2DED,3
FB7B2FE6688F929,0
FB79DDFC10DE3B4,3
FB784734D0ADBF6,1
FB71AC23DAD84F7,5
FB7112FF960B365,5
FB6B3B9F6DBE97B,4
FB6923FF4DB5DAD,3
FB6689513A86F08,0
FB60AEC17B3544C,5
FB5FEF2729A6C6C,2
FB5F40E3230CF75,5
FB5D23637414768,0
FB5987ACC809628,6
FB4E777952D2E0B,5
FB3946431B3E41B,5
FB34518EBB8E2D3,0
FB2EB2323D6EF9D,3
FB2E8164A70BDE2,2
FB2D4B74BB1DD7B,0
FB261D629E5C0F5,3
FB25350A47626CE,3
FB2467731CA599C,0
FB20566A0F7C9AB,5
FB1A48C6BB45B29,0
FB1774D77F39E49,3
FB13CBAAE90DEE2,1
FB0EA2AB91B7C32,5
FB077E7EE22AFBD,3
FB03D41F782B7CD,5
FB0278B392C176F,3
FB01CEA840FFA83,3
FB00DC2236DC416,3
FAFD7D269AA0E49,3
FAFA75FC4B72635,0
FAF8BE04454F0E7,0
FAF63865B554527,3
FAF5D6D49853E82,0
FAF39A5E7265CB4,2
FAEE92EE862A632,3
FAED05179E0B0AB,5
FAECDFB4F7BD8A2,3
FAEA5C5158F0426,2
FAE8FA3BA3F8389,2
FAD9DA0D173CAD2,0
FAD3DCB126ACEA0,3
FACF75F02F16A98,5
FACCFF294AE7C7A,6
FACADB377D9015B,1
FAC94F333267185,2
FAC8B2D18566E20,1
FABEB6BFDAFB617,0
FABDD9139CABA03,3
FABD459EAC9F519,2
FABCA7622AFB414,3
FABCA3643169E93,3
FABBF6B26A82960,0
FABA76DFF4412DE,3
FAB5DE4587FD420,0
FAB0CD9BE782B13,3
FAAF7CE6915F571,3
FAAAF505CA2C260,3
FAA625C4F40EFEA,6
FAA4B564FCAEB88,0
FAA3712B4306BA2,0
FAA2C3B331CE2C2,2
FAA09DAA9B28E67,0
FA9DFF18B5AD695,0
FA9AFE0C679E265,5
FA9ACAC4981CC7F,0
FA9972AC137CB42,2
FA98DEB9271D5E7,3
FA91638FCD093C4,0
FA8D440515F9191,3
FA853E142236DF9,5
FA831BFC4D11F92,3
FA7D1FD5995B20E,5
FA7CA3CC99EC8B0,1
FA775747CFFB4AC,3
FA76425148E6520,6
FA7249F58E2A00C,5
FA6F93FBFBAE890,0
FA6DDD280921E88,5
FA66672CAFDE3A9,3
FA65009C1AC7527,3
FA5C12E961A3B39,0
FA5A780B4129C93,3
FA59F17B418C1C2,0
FA538EB680E463F,2
FA51DEC38BFF28E,0
FA51B4E596CA78C,3
FA49F85C96EFB02,1
FA49889D4FA20B0,1
FA4261C4CE73E86,0
FA3C7BE29803BC9,3
FA3B54CB8871CE9,3
FA388707DD948C4,5
FA34825F43CE8E0,5
FA347D46D536E12,3
FA31CA30AC16A29,0
FA2D55DAAF8FF1F,3
FA292FF2E610781,0
FA291114BE5B545,3
FA1E5B0E8BCCBCB,0
FA14BEEFA5C824E,3
FA128B0E1CB39D0,1
FA11D71DE794DF5,5
FA0D8B584200791,0
FA0BF517E737187,5
FA08DF4A46069C7,3
FA05E85457CE00B,5
FA016C7759F4463,3
F9FEB5513CF9855,5
F9FBC498A07F9F8,5
F9FBA54E46D3D08,6
F9F435E232098F7,0
F9F1B6027F7C16C,3
F9E64DE3CC53B54,1
F9E42B1425E72B3,3
F9E27ED4B76F372,5
F9DF1D4575B4859,3
F9DEFDEA59D3DBF,0
F9DD26A8137B3B8,2
F9D836E27FA157C,0
F9D4D9293404D15,0
F9D2597EC01D3E4,0
F9CB7BDB13D4BD3,3
F9CA6640A46CEC8,5
F9C9291710DF22E,0
F9C89D010BB244D,3
F9C5F374A411E17,5
F9C53566CAD5792,1
F9BEA4E301C4E06,5
F9B89855963D099,5
F9B687DEE86F4BF,5
F9B58C7583A5306,0
F9B3D9EB8907C14,4
F9B2A2C48F7A633,0
F9B136C23966A09,0
F9AF9DD2390B5E3,6
F9A71B51ADA97A4,1
F9A68CC38B148F0,5
F9A3131476EAC7B,3
F99A261991D865C,0
F996349F28586FD,2
F995DB80F9C4619,2
F9953CB1E3EC0A3,5
F995149FE24D83E,4
F9939C4F2B7BCA4,0
F990DBB5C05E701,0
F98F3FEFF61AED9,3
F98DFF4583A8095,0
F985F6852C68927,3
F980F5ADBFF2EEC,0
F97DFC8E56FA691,3
F97DF1AE1C2D502,5
F97A062496B74E6,5
F977A9037998AD2,0
F9748A22A5C025C,3
F9744FE3CBB458E,3
F973119D0DDD6A6,6
F96DA9A254AFD15,3
F96D649B5C68C66,5
F96996C958BFB20,4
F966E03B99A4B3B,0
F9665BFF6B1EED2,2
F964A6B3971EB77,3
F96451A0855383C,3
F9606F0CE20A945,3
F95EE6126B6E773,3
F95740514C6345D,3
F95653C55EA7D1E,0
F94F4DA151E50C9,3
F94B655F84D230A,3
F9473552203C714,4
F946686BB044A1A,6
F94347639AC7087,3
F93992DE4A8F0C7,3
F934B2C8DCE7587,0
F92E93C340DFA52,1
F92DC3050D80CA1,3
F929727F0BA6F56,3
F92894229674D9B,3
F923DFFE858FC7E,2
F920B62CD1AD891,0
F917DE0492E9A33,1
F90E3C1798805E2,5
F90BBEF1999DFD5,3
F8FCDCC16CF3777,1
F8FC14574BA7C85,5
F8F6C10BB1FBBC2,3
F8F52DAB96B58FF,2
F8F46D8B9FD4612,5
F8F0F9A9F8CED12,1
F8F0B8315EA5B6D,5
F8F01E7BF311484,5
F8EEA1BAD0B26F5,3
F8E63F3B1FB3FA4,3
F8D92347AC512D3,1
F8D5A89F2BB1E36,3
F8C79F487021D0E,3
F8C62BEE4582C58,4
F8C30B7F87B37B2,3
F8C1232F01B1937,0
F8BE573E0F77161,3
F8B6EFB419B5CF1,3
F8B63264D206B98,3
F8B3DD2A0432FF3,3
F8B2802BF0E8D0D,6
F8AFF01FE24B80F,3
F8AD42A9EEDAA8C,4
F8A5DF6B919A5FC,3
F8A35AEF8C0E377,6
F8A14EBEC4BBACC,3
F89D6CD93319603,0
F89BEC442CC2F2C,2
F89AD7ECF0E68D9,5
F89858E3E87DD63,3
F8914A97774742D,5
F889A0CBA400B56,0
F8899A7722DC65A,0
F88237C5A412AB1,0
F87CF1D68D8A93A,2
F87C0B087CB2AEB,0
F877782B5503729,3
F8758FB0432A81D,3
F872AB2B8409B46,3
F87210A0DD18C7C,0
F869E5DA00C2A07,3
F869A818F5CEC3B,3
F86549C62F41D69,4
F864FB2288F7C80,0
F855DE4281A05AD,3
F84FEA842B63A80,5
F84E9C847CD72C7,3
F84C3986FD8DEDA,0
F84B4FEB49CF248,0
F849DD02ECB506C,0
F847C8CB1E24F02,3
F8467D2F2BD2224,0
F846237BA982F73,0
F84313836DF14C5,0
F83E790BD6ED04D,3
F82CC4DDB77047E,5
F828EA74AE33B26,5
F81DB74ABBF4B15,3
F816C723A2DBEBC,2
F81679A1556B980,0
F80A01D35FAA60B,1
F80979F4F28EA24,0
F809133FF3619EC,2
F8083BF15FCD1D9,4
F804F1AC898B91C,6
F800864916769E3,3
F7FAA4938C8D6C2,5
F7F6448BAB1D2F1,2
F7F0A1AF1312E7F,5
F7EF017952E53DB,5
F7ECCADA02CB48F,2
F7E0544FF7D7096,5
F7E0320E64411A9,6
F7D8BA83F672C62,6
F7D5A849DBB4E1D,3
F7D5132B8FAE6FA,0
F7D36A79DEB02E5,2
F7D27FF8F6FE8D2,3
F7D1F64927BEAED,3
F7CF2F47D44755F,0
F7CD2D1E3C11D02,0
F7CAB06D6867251,5
F7C9A7EE7E61700,5
F7C98E819B65FF8,0
F7C5F1C2DEA3BE7,1
F7C511259C49DA7,0
F7C10B2F3D621EA,2
F7BB8143C795EA9,5
F7B9B123F00C2CB,5
F7B4BCD5EA5A8FD,3
F7B1957B1D7AEB3,0
F7B0B8623C7DE96,3
F7ADE286B3E7565,0
F7AB3F029173795,5
F7A8B90401EAAFD,5
F7A7F1BEAE29DB2,0
F7A445459412A35,5
F7A234698F5BD9D,3
F79EDA2EDF7CA1D,2
F79C2890DA27DBF,2
F79AF507F4E7E4F,3
F79A828BAB121DF,0
F79A1B730DAB21D,6
F79A154E39A1F08,0
F7997A88571B1A5,3
F7983BA1DAF4240,3
F797F8E301E2DD7,4
F7957CE4A9C2258,6
F7957624A0977B9,1
F793A8C4A0CDCB7,4
F79018184C62867,3
F78F34DC542E23C,0
F78999135356E43,5
F7870D4818A7967,3
F7835CB837A0870,0
F77C8D6E363E108,5
F7788E5EFB0CB7D,0
F7701E9B652D7E2,3
F76C05ED4A0EEA0,3
F76BCBCDDCC4C47,6
F76305693122F71,0
F75F920E3917ED6,3
F754A1492B11BF3,0
F75050B722FCE4E,0
F74F1CCD5234B2F,0
F74CA1BCB32BF06,0
F74C138782D5001,5
F74946828B01DF8,0
F7435E7F00EA5BB,0
F74111EEF704FA7,0
F740982CB7C10CB,5
F740911A9780AC6,0
F73F5384E4E4226,0
F73A60F2FA4F910,3
F7364E2671BF539,0
F730552460AE8CB,6
F72EB58A31FFFF8,4
F72C715F896A2C5,3
F729B09A33B4A72,0
F72618882605EF6,6
F72590F47043495,5
F7241721A80166E,3
F721C4679CEA5B7,3
F720FB03BC44B7B,2
F711504B91A5D6B,3
F7052B5FD4CF8A2,3
F6F80D081DFBFEE,3
F6F5BE54A935CAA,2
F6F28FC96E4E2AC,4
F6E389840B63427,5
F6DF885B17C7F5E,2
F6DCB0B58F2BA19,0
F6D97A571CEB3F7,0
F6D82A577ABBE1C,0
F6D228B51DD0134,2
F6D118C711DD84F,2
F6D0B9FE7D9DC31,3
F6CE13EB4FA63D4,1
F6CCB31A66896E3,5
F6CB7510EA18095,0
F6C8D8F3E1EE91C,4
F6C8026D768F9D2,5
F6C14C7ACD58492,5
F6C02AB1A20F975,1
F6BBC4DCDC4E444,2
F6B80F6379FD8A6,5
F6B74D2E88A61C9,0
F6A6D86752356A4,0
F6A5A134E33F7BF,0
F6A481072962C04,3
F69A0FC4D752C65,0
F696C6BEB64631B,3
F696A8A6912A122,2
F69338B9E3459DB,3
F692E818B35B165,2
F686AFA749BA421,2
F6844854B3BC98A,5
F67E3D00CDE3152,1
F67C9704345231F,0
F67BB50EB0E448F,3
F6784EFCA3B0D0D,6
F674183AAF6B124,5
F6710178FD806C1,0
F66D2878CD897CE,1
F6687F915242F67,0
F6602C5762543CD,0
F65A7FFF0234FFF,2
F65573C681B0B7C,5
F64D51260EDD43C,5
F6470814C057D16,3
F645C1DE4E32452,2
F643C7E3441E4F1,2
F641F0E0C255BD7,3
F63B6CCFE88CCFD,3
F6398ECFD7DB206,0
F63219E91CAF141,6
F6294E82486F6D9,0
F62141F239CC485,0
F61F54ABE1B1042,5
F61DCAFBEA02048,0
F618C47D7F0ED2F,5
F60E9679F00C65E,0
F60AC95EE62AB0B,5
F60A8F6686C5B91,2
F6099916EBD9906,3
F6014D57946997A,0
F6004E08F946CD3,3
F5FBC0678E39F36,3
F5FAD11E37EE957,3
F5FAA70FF318310,5
F5F7A9D7D516CE0,4
F5F2BDE632E9E4F,6
F5F163B2616967B,5
F5EC78DE299AB30,0
F5E9AD945282E0C,3
F5E922050F69D87,3
F5E53FF523159DA,6
F5E4CCDDA9DF166,3
F5D97F84DD1CFDF,2
F5D22353931B6B7,0
F5D171E91DF8FA7,4
F5CEBC9066005A0,1
F5CB9FEC0D29275,3
F5BF45E7438A824,0
F5BF345B539BF55,6
F5BE9B53ED4D21A,3
F5BE22661ACFD5E,0
F5BDA47EF19E2F4,0
F5BD56789B53945,0
F5B5E100708393C,6
F5B4FD0698E670E,5
F5B2E10F1DE8D77,3
F5B05DC505293E7,6
F5AFD0F7FF207D8,0
F5AF60C2F9AA373,5
F5A3D988467C881,1
F59F9E8E02ED78E,5
F59F7E5BB07F97A,6
F59925D2C3B3268,2
F5965B2CE546FE6,0
F59564BD0762C64,0
F595098B20772F5,3
F589BE87795F454,5
F58926FE6E4120E,5
F582EF2939D7EE4,1
F570371D0D4EF0F,3
F570064AF9D88D2,0
F56F261228853E3,5
F55E15B8B3CC1A7,6
F54AD33FF9CAB66,1
F53D85CAD07F9D4,4
F5380D124ADDE37,5
F537CFF77D30945,1
F536557487189D6,5
F5321589743B68E,0
F52D0C27E7C38CB,3
F522193184DD130,0
F51D19289758782,5
F519D1858E6B20E,1
F517360D647EE12,5
F512CE42DC989F3,3
F5110F7EE7B1BDA,0
F50C3689AB1F15F,0
F50B74618707565,3
F50B23D3B993A0B,0
F507373B5E6A2DF,0
F5071179333B91E,0
F504F0B58E6642B,2
F5046C33B32684A,5
F500D684377352C,0
F4FDF5ECE38A7C9,6
F4FCD3C55D63302,3
F4F6289DAE8D421,3
F4EDE6316CBAC28,0
F4ECEC7964CFA01,5
F4ECD81F1F71BB5,5
F4E82F61264FF96,6
F4E5D07EAC2A206,1
F4E281DE2C2C27E,2
F4DFF748BEA91AF,0
F4D9E9711775E6A,2
F4D4A2622105E4E,3
F4BDE2EB96E0F4C,5
F4BBC770F8B339C,6
F4B8E8D689EF77A,4
F4B56C52316242C,0
F4B01AFEAD4DD41,3
F4AEF1231C220BD,0
F4AEEF93CBBED95,2
F4A93CA57E97772,0
F4A66F658F419D8,3
F4A144C8E244045,2
F4A0BFC2582C076,6
F4A0BA33EF73AC0,3
F49EA820AB94ACE,3
F49E3D05D2BACE9,0
F499B28665D818B,1
F49896218B45DF5,3
F495F2C33AF7A56,2
F48E8D38E932EF7,3
F488A562FCE1DD9,3
F486CF6B8E0B4B9,3
F47E72A4CB06FB9,3
F47B435DE56E8E0,3
F46EC1C1EBD39FB,0
F46E8DB7D59A317,3
F458EC5666F4DCC,3
F450A4DD4FEA3F8,0
F448EFCF4B35262,6
F443F9E2D8BBC4C,2
F443E342D10B987,0
F43DE98DBCA0C4B,0
F434638ACFCD70F,3
F4323001CE03DF7,3
F42DA9A30ED1A83,0
F42C4CDFA2F8776,0
F42BDA735A93571,5
F427D5B29186D75,0
F42789C07668296,3
F42598E2CBB4C3B,6
F42566CAB1DB113,3
F42369722E8A620,5
F422FAAA7F7BB22,0
F420E7AEE10D8DB,0
F41E85A76D7DCE4,1
F41CA1050D1B04B,3
F40AB0850A488D8,6
F3F9FA17D9C46B3,3
F3F7A13E40D0B44,3
F3F45A91389503E,3
F3EDF917B2DE32D,0
F3EA6932B508E07,1
F3E8716A74AC2BD,3
F3E851C7893FDBF,5
F3E842CB3524FA1,3
F3E5A2536434C56,3
F3E3A0183A5784A,4
F3E34997F9065E2,4
F3DFCC742C06150,3
F3DBC44B5956EA7,3
F3DB613491DC3CA,3
F3D6EBA3B09C729,0
F3C73CAEE506D2A,0
F3C68FA52FD7A0D,3
F3C5CBF5B82FB68,4
F3C425A2A651474,0
F3C0A12683DBD00,3
F3BE57899B43E9C,3
F3BCD5790C764E1,0
F3BADD5C869F5B5,1
F3B8919AE75535F,2
F3B47BF1C943A7D,0
F3B39A1666728ED,0
F3B1CD4684D7177,2
F3AE44E581ABADD,3
F3AE0BD45ACE550,3
F3AB47D5F780F5E,0
F3A80B34E9B22D7,5
F3A712EA4415E7E,2
F3A44AE19D4FA3F,1
F3A180306415814,3
F397EC534C3935F,3
F39788F816C432B,3
F394D036022EF08,5
F38C68C58018EA0,0
F382D3B9A3D3691,0
F37F367D7A04847,0
F37DA3C755234DD,6
F37A575AA5F4E8D,6
F379AC39FB5863D,3
F3786670A438F69,3
F37550883FED715,3
F370A5A48C8FA7E,0
F36A9C098A303B2,1
F36A76D954AE4BE,2
F36A5B2C9656BF5,0
F36990968C12E29,0
F3624C1B5461CCA,3
F3614CFF5BB10F2,4
F360FB7B89FDE02,2
F35FD48F8E41E74,6
F35DA347FDE96A8,3
F35C29D9570EA2D,0
F35A6AA3E4E2988,5
F35979A7F006D19,2
F358341DE380EDA,3
F354550DE6D6A66,4
F353CF6120CD047,0
F34E45BEF199479,3
F34E0F92A39AEB3,0
F34D02F80B9A29D,5
F34A21A65DD8237,5
F346027CDF7B9B3,0
F342A6657181526,0
F33D72ABF4CE448,3
F33B16B5C7DFF65,5
F336EBFC3F97302,3
F32B18573344A61,5
F325A78B64DBF5D,3
F31DB87E2FD83DA,2
F31B746472924D6,6
F319EDAD3A410FE,2
F31736D650F68C3,2
F30F02FB6992F24,3
F30BB2EFEA0F135,0
F303AB5BBD08F6E,1
F2FEDB12EBDA688,0
F2FBB70F173E9C3,5
F2F173EBC173764,2
F2F051C96143291,3
F2EE773D641E8F8,6
F2EE49885393B42,4
F2EBD60D5357816,4
F2E7C28B09DA040,0
F2E7945F14F2ED6,5
F2E5B60462A0627,0
F2E58D35D4E26CF,5
F2E2333BAE62FDA,2
F2DC407A99EFEB1,3
F2DAC936A6EF092,5
F2D1F9D4F30CAD1,0
F2CB7494B11F27D,0
F2C2F79222B6E9E,0
F2BE1229A015E67,5
F2BCEA94F75AB5A,3
F2B200220B2F58E,0
F2B038C9E78374B,0
F2AF1306A020A73,3
F2A92253145126D,2
F2A8FEBBF2C170B,0
F2A77CA6137E4BF,0
F2A6565CC7ED581,2
F2A51E9EAB3EA74,5
F2A1AA2A1D4BA3D,3
F2A0D736B911ADE,3
F29AA742E286A54,3
F298091676B0131,3
F28B99B82D646E4,5
F28B644D794019F,1
F28A1A5C461F597,0
F28A15137C695BD,0
F2851248AD92566,0
F284E009E5C8098,5
F2815BBE81E503F,5
F27F9D26CB45DBF,0
F27DC72DEED5C48,0
F27D24B9DBA4078,0
F2769D21E96ED17,5
F2704FCBC26461E,0
F26EB2D4FE20B0A,3
F26501DE092750A,3
F26389BC6200FD3,5
F260EAD8516E1EA,2
F25B819CCCB00D5,0
F259D89A61E9B16,0
F2564EE810C07DD,3
F250B64ABFA4516,0
F24A98F7448FD64,3
F248C66D29AD39E,0
F2452B30899BCE4,0
F244E9D064F6AA3,3
F24259E5583FF02,0
F23F360C41B230A,0
F23BFD6D8690A2A,2
F23AA94E2CC5B3F,3
F238CA02306829C,2
F2325DC7E9D5A73,4
F230599A02C3F9F,5
F22E2BD25DB2782,5
F22B7E3A704681C,5
F224598005A0CF7,0
F21ACAC53E6EB7E,3
F21A30DAA46772B,5
F20F88747838696,3
F20DAA38B8F8BE8,1
F20BE9F3AF592C6,3
F20B89C75AAAC2B,4
F1FA7B961315625,3
F1EFFF63C1AACB2,3
F1EF4A05C0AFCDB,0
F1E620842005DAF,2
F1E4F279AE76FB6,0
F1DA982ACD76A93,1
F1D4C9C77AD9B78,3
F1CEF1C12C249FE,0
F1CE5F0C9CE48EE,2
F1CAEEC33F96B45,2
F1CA3BEF8638B33,3
F1BCC58B3EDE0E6,3
F1BC7C48B790CC9,0
F1B114FD75AC282,0
F1B0368B885F107,0
F1AC44C4FFE5E78,2
F197F111FE42309,4
F197449A9DDF315,0
F18F13872E29BE5,4
F18B753F7A4DA83,2
F1867FF51D0465A,3
