author_id,cluster
61CE93FDEA903C5,44
61CFBE37A6DEDCA,46
61D551B16121C36,53
61D7A202A44EB71,45
61DBF7D9F4CA2CE,14
62010FC70B5E502,6
61E6D915651962D,58
61E6FAA57B609B8,6
61E85EBD9DD9CE3,21
61ED6D289B34165,10
61EDC8B1F38C0CA,17
61EEF75D5DAB1AA,30
61F041082314C27,26
61F33BF4E07480D,17
61F811B5CEDF73D,30
61FC78887E4C68C,3
61FE6611E2942B8,56
62007AE63E7867F,38
62009FB8B182B67,15
623C56F4C48C156,53
623D241164BC7A6,47
623F36B801300BA,2
6298C816CD739CC,52
62809F39384AE03,51
6280B4B6AD1B5EB,48
628159452C7DE70,51
6283527AAAAF8C4,54
6284FDE00F53C6E,7
628501B11A915FA,27
6289FC4FB0559E5,49
628DB2C35FBDA61,3
628E212CA6E32F1,29
628F3DC789C02E4,3
62923ABFF15182E,29
62935925D5A73A5,8
6294213E8FFB8E6,20
629A87579F01AB9,56
627B3FA15C82479,2
629BAE6348D3D30,10
629CF5F7EF28CCA,3
629E81E9A0BEF83,10
62A462A1D8DBEA2,7
62A4FAEAB344B10,41
62A771DEC56DFB3,15
62A9DB8FC971AC4,16
62B180FCC89B0B3,32
62B3ED5603E5F16,31
62B44F18EEBE6DA,50
62B8B06A37AF8B4,7
62B9E251996BB3F,9
62C007E7416D66B,6
627BC97BCB30E53,52
6279D8569450432,6
62415F3F6F1952B,56
626197AAEE69645,17
62417ECDB739BD8,20
6242D2C08773739,29
6243197D7F46F46,41
6244BE0CD74CCFE,8
624728C3E078397,15
624A961E7278554,38
624AF5D86B78D5F,55
624BA85E020147F,53
624C8906A567EF5,30
624F5E487FA3DCF,49
62540EA66F70060,18
625ACBEEB9E2E38,39
625B363A1854C65,21
6262AE780575ACD,23
6279255CEDF49BC,45
62637287F764BB1,29
626655B50378E7A,29
626674B192FB50D,23
626715DF240C665,0
62693C78D4FA194,39
626A0D6BADF9BAC,29
626A12FBDB1B553,42
626B168330C7B38,3
626EF8FB73BAFFD,29
626F56A26CFC705,11
62738B5B3D5611A,49
6275A50A660A7DE,48
62765CFAE9DD0B9,2
6734DABA2FACC1B,7
6737202E543E978,14
673A413BAA64CC5,3
6C2D237FA3049CD,29
6C70CE2DB5EE24F,55
6C7115F9E0A950D,17
6C71B2AD46AD96A,29
6C7311A31845F2A,59
6C76FDB3AC0CCF9,34
6C7C65E1AF238A6,16
6C7D6AE08D80A05,30
6C7E1E765AE7B1E,16
6C83FE404BB12DB,12
6C863641CDB50C5,39
6C864BF26D71B38,29
6C868695EFE0FBB,39
6C868865A201BC3,3
6C86DE727802983,55
6C8A26EE5A0C7C3,38
6C8DA76D0BA5B3A,10
6C901C7E338A5B5,21
6C921D7C5F7046E,22
6C9326F2EBA5883,38
6C958ED76582001,29
6C98B11DDC48283,59
6C98EB10A01666A,11
6CA1722F666E97E,6
6CA21882E4E8320,29
6CA2A315910DCF2,53
6CA3ECA516D242A,53
6CAC0DF676D96A9,20
6CAE00F4B5AA4A6,17
6CAEA344040E9EE,14
6C707D1FA1B7CD8,34
6C6D8DAFD31C98E,25
6C6BDCD38BF3658,26
6C46250B5F37F8B,10
6C2F72885A6F152,50
6C307A9CA4693FA,24
6C320C19A990B0D,30
6C3421215D0DF50,49
6C348FD6E44C1C7,46
6C3A2171D28F675,29
6C3BD1C58072A09,35
6C3CFD5DA2A0BC8,30
6C3E0D73F9F4348,29
6C3E6E19CE90470,0
6C3E88A96FBB693,59
6C40D49C521800D,59
6C40FFF2C287047,3
6C46DCB09523D51,2
6C696582881EA6A,29
6C49274B73FAE52,12
6C4D649C5E2E6E6,9
6C4DA1984B79F74,20
6C4F812D2AD891B,53
6C51DC29258F0EC,17
6C53EC0677E9738,0
6C561484AED5C02,40
6C58088C5E5A339,9
6C584E8780E4E2F,11
6C592A61B4ABB80,53
6C5B83A0BDC8E83,6
6C5EA41DB86DA4C,17
6C649D8BAF832F6,21
6CAF238812564F1,18
6CB242C5ED01C0A,55
6CB4BCB94E29F42,53
6D1FB67AB340764,20
6D03AB2E5C8272A,16
6D06F82902A9545,31
6D08B1D49E7CA40,12
6D0B14B9B05FE74,8
6D0FE53149F5CE9,42
6D128D09CA0CF45,47
6D166A9ED51C55F,11
6D16DFFA548F4BC,3
6D17C4906A36FC4,55
6D1AA365272907D,51
6D1B4593C110449,30
6D1D40D537B071F,11
6D1E7236C5FC9CD,48
6D2368031D1D21D,59
6CFC50942E3F504,6
6D24CE617901F4F,38
6D2A6526DD37F9F,37
6D2D272B4DD0707,21
6D30183F4E50BA5,29
6D31AB048AD6B08,29
6D31DC96926FFA2,25
6D34A6AC80165D7,43
6D34C9D53935AB1,18
6D36B1AB9249268,53
6D37C1CF3662362,16
6D39090A1435F05,51
6D3A7276C31B4E5,45
6D3D5EDE34912F5,8
6D00A89A5F185D6,47
6CF78CDBE39C5CC,48
6CB5F64996B68A5,33
6CDBB743227425F,59
6CB6FE3C06B838E,21
6CB89E4D173F268,6
6CBC6891F5CF07E,48
6CBD376261D43DB,56
6CC1D4B812E3080,3
6CC4ACCE4D111F2,32
6CC67305AF762F0,26
6CC9CF5C16412EA,56
6CCDB4CE476F8D4,14
6CCE9E9858EE153,29
6CD1035CAA5A4A0,18
6CD6DFD0532319E,28
6CD9171222DBF82,6
6CDC1046E8B7DF1,53
6CF41623EBBFAE3,52
6CDED52CA53B075,16
6CE017A426811F5,29
6CE08DBCAC33B5C,3
6CE10104A58D5DF,37
6CE1E3F5015E361,25
6CE27E8DA3B89C1,37
6CE3C48C7333212,48
6CE79CABD7E7F6A,56
6CE895207E0D4E9,0
6CEC508D7CFF97D,36
6CEDDCF41FE0CBB,47
6CF221404161FAC,24
6CF3E8BA9F4BB8D,23
6C2DAFE943B58E7,3
6C24579A430A600,6
6D3DBE9A6978A77,49
6C243534C16668E,48
6B8A3375FAD319D,45
6B8C3095BCAD22C,14
6B8FCB8DF71F5DE,1
6B91FE1A1262B62,46
6B9590AB7CF7356,51
6B95B4DDE75A219,37
6B96461570C2F90,28
6B965A253CB0ED4,45
6B965C2B4DAB267,2
6B96D747C32CAA9,20
6B9894EE3F5981F,2
6B98B421858E0E9,49
6B9A4E7E27F13B3,38
6B9B42184805839,14
6B9B5E61FF04165,52
6B9B84CA450B676,56
6B9BFEED48F1FEA,17
6B9CEF983CD5C40,14
6BA0AEDEC7CACF8,53
6BA16D2F97FF4A7,29
6BA50C46B6EF774,55
6BA6BD4A231708F,5
6BA789B0EE15EAE,48
6BABD2E286E3A39,0
6BAE30EEF3C9F67,23
6BAF728C4E83D08,47
6BAF7CA466068FE,10
6BAFAFA3A558F8A,29
6BB0A2F6B2D26EE,7
6B89403B98781EF,17
6B878D3D9F6F62E,15
6B874425E383DA2,23
6B68F7763318E2F,7
6B53499C32C44E7,2
6B5798FD68BBED4,43
6B599B35FE422C9,6
6B59C2308E2380A,45
6B5A06E46DBDB83,53
6B5B51E59A82F9E,53
6B5BAFC7E6E0755,44
6B5BDD26840ACE8,8
6B63DD1FC7CC985,6
6B641EAC3B48B21,3
6B6502532326ED7,6
6B68B8AECD59C85,44
6B68E2F5CA6ED92,8
6B69FB5065D5CB5,44
6B8472C743734B7,26
6B6AE284B961A62,8
6B6D5FC43F87438,5
6B7049605FE4D51,20
6B7500B21147E24,11
6B75C70FDA22C37,3
6B7977141D5DC7E,21
6B79F42D1EB90B5,55
6B7A0ECB2643C78,55
6B7ABE6FDF35BAD,45
6B7B2B3A6799B95,31
6B7B3CBA916DC0F,17
6B81AE4963A5E95,20
6B8370C899C5D90,49
6BB10FC8CFC83A7,40
6BB16D0D782D0DD,46
6BB504BD94E86BC,55
6C11961C5848908,3
6BEC33410A837D5,4
6BF14851EC65410,38
6BFB968248AF31C,34
6C0235C3A66F110,46
6C023AC74B6983B,29
6C05AB2E20DF801,26
6C06817DAC76BE9,34
6C06930059732A1,51
6C09EDD1F962D44,48
6C0A2344709BB25,14
6C10202FC9E01C5,55
6C10974B0828D95,45
6C1100A1801E904,54
6C13E60C8E5073A,30
6BE7E45A451508B,41
6C15BEF60C39D30,56
6C1685C15BA0703,53
6C1685FBCDDFDC4,0
6C181A587E10451,56
6C188EF80786F6D,56
6C1986878510D61,18
6C1D6C6D1AB2317,52
6C1E3A39F5F2257,20
6C1F255C728D190,27
6C1FCEBD6A43D82,22
6C212A254B81FD0,55
6C21D5352CD2564,24
6C23CCDC9744F07,30
6BEA9EB64A5D717,8
6BE620EED3397B0,9
6BB81E2063392F2,29
6BCC3090EB563F3,20
6BB9E2BCE8A254E,12
6BBAEA94EA0EDFE,32
6BBECF5BD45B7EE,3
6BBFA15C37EE039,12
6BC0A71AB08E5E6,41
6BC0C59112E9718,1
6BC45C07FAB0A72,20
6BC60CEFE085842,4
6BC61FCAC58B8B3,39
6BC69BD0187ABA6,18
6BC724CB7F4D75C,34
6BC79BC06F494E7,23
6BCB1B64AF04EE5,37
6BCC81BAC23AA5A,30
6BE1C300540CBAA,54
6BCD7CD745330DB,54
6BCF163BA9A84BC,46
6BD03272DAFF43A,3
6BD2B7603F0BC45,58
6BD32F8E2871537,24
6BD41DF180B3A93,3
6BD44747636D82F,22
6BD53B2A3615ECB,1
6BD671E57CC1D9D,13
6BD97915858AA73,13
6BD9EAA5F8689B4,28
6BE11F70BD8D594,40
6BE13278A6B1F49,53
6D3D7CAB1D0BB4B,46
6D3F12564EF5AB2,15
6B5108A3F8AC65F,26
6E45EC5ED9994F0,11
6E825383F628281,17
6E835BDEADCC49C,47
6E838854F24037E,43
6E850734E6F6517,1
6E8832FD0CCA469,3
6E8A1CA72C3F627,15
6E8D43E685F436D,46
6E8E563689B9B24,20
6E8EB3584269769,3
6E8EE47861CDC4E,35
6E8FF02E91EA545,43
6E900B1D826E429,3
6E90CBDA3E6052D,16
6E919C419251B01,29
6E9382A8C8443FD,49
6E94B71A5DB056B,7
6E97FAD75026A0E,36
6E980621F49F26E,6
6E9F4028ED714EE,23
6EA1087EEBB1F2E,29
6EA28AAFFB2620D,53
6EA54FA63E1202A,29
6EAEF67051494BB,39
6EB38B441D42F5F,35
6EB38C4565A99BF,3
6EB38FF813ACDBF,54
6EB431D934CAE1A,49
6EBA3613D92B2BF,29
6EBD42C0EDFD2F8,24
6E7F79AFD95B4B0,22
6E7ECE8DCF76541,19
6E7E46906790AF5,3
6E57DD0B51AB45A,11
6E47D01F4D9E12A,24
6E48D6F3E72BE53,6
6E4AB7C86D92C04,51
6E4D58994D93A81,18
6E4D594E71139CC,16
6E4EF6BB03EAAD0,21
6E4F2E4FE994E63,14
6E51A554A8A9EDC,15
6E52EDFC1E7E396,10
6E53B4C6C47DFDA,43
6E554A89F976748,21
6E5585B55F04B69,31
6E56A6411D5A20D,28
6E5B0199DF7234A,10
6E7D11BF544A11A,2
6E5BAEE0223BA86,19
6E5CAEFCF8FE639,10
6E5DCE575BC8BE4,30
6E6599984ACC904,7
6E67D2253ADCCE2,27
6E6A6C17B0EF1B8,0
6E6B1390EA2D52F,26
6E6E15F580ACFEA,1
6E6F1B24FFE72A6,30
6E71054DF800D10,3
6E71181BA8FEE9F,11
6E7278AE2738AC6,14
6E78F9A8EC9E28C,15
6EBD4F42C586609,3
6EBFEBC785D244F,19
6EC2A8BAB58D269,23
6F06F8F0421A2CB,7
6EF6FAC6C9C1916,13
6EF92E7B3EDE40C,12
6EF9C3F78BA70DB,21
6EFABEB8DBD1932,29
6EFBD594F860476,41
6EFEF26E35DAAAD,42
6F0203BA96E7695,50
6F03CEF3459CD28,14
6F04DF678DA398B,59
6F052521011159E,27
6F05411F50A266D,46
6F055F71B4B28B2,42
6F0576D25F3AF32,49
6F07CBF9EC50A86,16
6EF28463C711F94,1
6F089268170454E,52
6F08F1DC8CA66F0,16
6F0FA31C0CA90B7,11
6F0FBE24B7DB9C7,28
6F1044CC169EF5C,3
6F134DDFF26660A,29
6F1381606B061BE,2
6F140328796D397,38
6F15012A48893D9,55
6F163A5178881A6,7
6F1B45225B11796,13
6F1C23C352D1979,49
6F1C6B35D9439FC,11
6EF52FA60C96F39,3
6EF20762BA349C8,11
6EC3C59CA4F3402,23
6ED981A039D7DFA,2
6EC6DB5336D4063,30
6EC6F85529C5AEC,46
6EC7A92D02EA9E4,20
6EC9CAA284DC517,55
6ECB6670EFDD9EF,23
6ECF02A4D4723AA,30
6ECF10E7E75D997,7
6ED0D2A8EB4BE44,29
6ED13A279F9FE8C,29
6ED24524EDD82F3,54
6ED507472D9296C,43
6ED7C6AF345C2C4,37
6ED7D29A0F09317,9
6ED9FA87BE2A241,22
6EF066DF13D2975,15
6EDAFF6F08F1F36,29
6EE0B0344FE16E4,37
6EE1D5B98159296,1
6EE2B42648F3926,38
6EE5131E4726D0D,3
6EE9E71FAB1FEA4,36
6EEB4366D5E4958,22
6EEBD0CB02CF2EF,17
6EEC4857E75985D,7
6EEDB38657A6246,30
6EEDC055BA29792,58
6EEE4FA0C258748,31
6EEFD574852AD44,18
6E462CC6C08A89B,59
6E45132139E3D87,15
6D3F302BAC7DEE4,51
6E41D51E6686A0C,1
6D759EE2B420965,43
6D77D1110303F49,23
6D7CE25EC29EC98,43
6D7D00842C1541C,57
6D7E2BDE08E9EEB,56
6D823E8857CA0ED,45
6D891015444B381,30
6D898BD70119D9E,30
6D8C985978809EE,18
6D8E61CA6E0EAC2,14
6D8F3FFAB3C08E9,42
6D90832BA396D6F,46
6D915BECFA71C0D,11
6D93DA43B2D23C9,12
6D997C0C21F3253,2
6D9AEBB4C4DDCF3,28
6DA962920778B6A,36
6DA9F759803A2EB,42
6DAA0323B9211C8,2
6DACDC44C8877F9,28
6DB26CEC0D299B3,8
6DB354187A8B04D,0
6DB4E78FA4CD179,50
6DB5311844DB9A8,29
6DB96412600DAFB,46
6DBA250CEB65071,41
6DBA7D6CD388A9D,19
6DBBFD322D38BD2,40
6DC03A9A46AAB2D,38
6D74FFC563AFBC0,45
6D72F295AF25645,28
6D7277CD6029845,46
6D5A84BAF1F7139,27
6D3F5130E98301B,46
6D41DA22D09E832,36
6D4239C9069E223,3
6D4505A055829D5,17
6D46D843FD6E1D4,19
6D47C9AEF1DAA2F,6
6D4A27413DD605C,16
6D4B0BB2A031348,29
6D4B8F820DC8461,30
6D4FBC6F66E0D8A,6
6D5192E41A848B2,34
6D532047CD0D1DF,4
6D5A3968622FAFF,28
6D5BF2ABC33FE63,47
6D7234DD7A0D2FF,16
6D5E2B65BAFCA5D,1
6D62503AC1F4AF3,59
6D63FF69FAE346C,6
6D64981533E249B,10
6D64D4D18542912,15
6D664B35600B28F,44
6D669CDDEE55FB6,30
6D696F965BDE8CF,3
6D6A23F25E7A833,46
6D6C2B4DF1753A1,23
6D6CFB23213052E,46
6D6E13901260F93,29
6D6F04A018997F3,47
6DC0D36D6D575F5,45
6DC123E36648735,31
6DC4320A5061B5E,51
6E24507436DDDDE,35
6E0AC4942A857D3,37
6E0AE66918B180D,11
6E0B4B70EC9DEA0,11
6E0E65F2EB717CF,36
6E0E882A570051C,8
6E12A88557244B3,28
6E14038FF8CC12A,29
6E1592241192CA2,29
6E161E37A5DD869,17
6E179CA80D000AF,59
6E17ECD1AB3BC54,3
6E1A69F8302C436,29
6E222C1E9BAE577,18
6E276CA318C1405,20
6E06FF26A2D81EE,3
6E27A512F1A8975,2
6E27CC2CBE63158,24
6E2B8DF2B22EA99,5
6E2C71476A297B0,30
6E2D217E81C928B,6
6E30645AA851B46,18
6E3472DD2100244,47
6E348A8422AB489,10
6E390304D666DF5,45
6E39D4262D1CE82,45
6E3B5D74B91BF68,30
6E3BFB0731E17BF,34
6E41D4A0FCEB3F3,49
6E08C086FEF0580,38
6E0554AB5684FBE,43
6DC6225600A14AA,46
6DDF3D63B5AF3EE,44
6DC8A104DC90FFB,46
6DC98FB9BFC80CC,35
6DC9E564623AC86,55
6DCBD03863CC5D7,43
6DCC416129C5819,46
6DCD8C46B066AD8,29
6DCFD01D55BBEEE,1
6DD3B572FB8823E,46
6DD7E4077A8DC8D,28
6DD897F8D962B49,53
6DDBFACEE8D6719,9
6DDC53F43638BD3,45
6DDD813958CB1C7,14
6DE073CCDF7194B,8
6E055314B37C6ED,20
6DE140C6136F053,26
6DE379C39071857,3
6DE7BA68ACCEEF1,6
6DEB264B3DCF262,30
6DEBD3F39FEC566,35
6DEFBCF639522AA,29
6DF3296D3F1B089,17
6DF3C229BC56CE8,23
6DF9FE2BD2D4692,27
6DFB7A18D414FD6,17
6DFB9E9D8B6C065,10
6DFE89A02EDB3DF,37
6DFF41372C40048,16
6B5155FC7CE0CE7,6
6B50F54A32E16E5,6
673C6F021B17446,29
684316C56EEEBE9,43
68923BA1C450947,24
68935026AD06BFB,12
68974BF209C9913,39
689B497A43BF726,30
689C29C92640D79,19
689DC98F8778B59,56
689F9998739B9B9,3
68A1A3377C129E2,23
68A22CA4A6BC96E,43
68A278BEA03CC11,32
68A6BDAA1B42F00,1
68A7838C798D60F,15
68A84A31CB2B720,53
68AD656357C29AB,7
68AF38BC6026A2A,53
68B1B394269224D,1
68B1DF775F06E57,3
68B2EE6D4D1644A,46
68B4291BEBC6C15,3
68BAF4381173E36,19
68BB7276D690958,38
68BD796C9955BE8,8
68C45A1BDF56DD7,10
68CA688A8A9B0FB,17
68CED10741D913A,29
68CF8ABA859A758,0
68D1ABCD6F1AA0C,1
68D22DC45C54523,35
68D62235BD268D7,3
6891F93443798F0,18
688D43A80AF2E67,46
688CC9C9572EF3D,16
686CE018C09C01E,42
684B44A73A1FE64,31
684D5FA173C84F9,59
684D7B867F13122,59
6853209D211414B,36
685447582873DE5,18
685B01265F49E7A,30
685EEF818738916,39
686092CB32CAAAE,53
6867883A107C230,13
68680762922F169,30
6868A918EEBECC7,38
686A97F21261C82,56
686B20FAE10BBB2,29
686CF6D26D818F3,15
688BE06C7E6824A,18
6872D0BD10423DC,20
6874112F6A2DB15,27
687424920F4CE5C,15
687D7304EDAF558,43
68825E9830B1700,27
6882F7AF37B5B26,12
688626434969A99,9
68872926A975A4A,17
68884986174A784,11
6888C83448C5E2E,19
68897A8868DFB57,49
688B65904C8FF5E,49
688BACAE66B70CE,29
68D6AA025672A76,17
68D7C91065AFA3F,29
68D8EFB05B315C6,36
69434B1EC9A20BD,28
691BE574C6F983C,23
691C5BC8D894074,1
691E63FB47C298C,34
691EBE5766B083E,31
691F57AF63318C8,6
692DE8B3A8254F6,30
6931889BEC8B8F4,51
69322BEC6D20A46,46
6932A75023C7527,29
693446425ABCD7D,53
69383B3F898977D,20
693D4B5B29E77FB,59
693E54699C2CE0D,34
694641865A17852,18
691903D608B6A4E,29
69505916EE6C9E2,53
6953A2258AF1195,21
69540CBD5C28733,59
69587B93F773811,20
6958E128DA530C5,21
695B15FCD95418E,10
696A3D6D8CC4300,1
696AED4EC91A327,3
696C72005B337D8,29
696DE7FB7764463,7
696F91653BA561A,37
696F989C731C7C2,57
697314BA97BCBF6,42
6919C477A45053B,19
6916243A8D1BD93,51
68D91A122AFAB87,37
68FA470F2345F3B,43
68D91CDECC6BBE5,47
68DEABF9AFFAFB0,30
68E2E1AD7781815,29
68E3D2787280F35,45
68E648CFC4F0DE7,39
68E7DF1865A18D7,59
68EE1D8571DD2FD,12
68F022CF003105B,11
68F09737D16B647,14
68F4ADE7BBB8CA7,29
68F5F8D86350E8C,32
68F7FA7AA6C9687,55
68F9D3DD6752844,53
68FE62A9BD59463,0
6916172FC051D38,55
68FEC907A2F4D55,54
69005365EB8ED4F,46
6901824A11D1653,2
6901957FCADC083,38
6908CEFB3E9BCD7,12
6909922389AC1D6,59
690A6FF150E555F,12
690DF7E7AC3CC08,30
690EB174C14409D,10
690FD148C0DDFCC,28
6910DBD8720FDA9,46
6910F67DBD7F5A3,2
69115258B35BEC1,43
6844B22FFD22725,26
683DB3965B5C6CB,29
6974FAD03B411AF,55
6837A56FF84B7D8,25
678AD950B936027,15
678F3F2D2CED223,6
678FAF0A7C2D1E3,31
6794246E55F0D4A,43
6794F24A32AF3FD,11
6796B07F86C9455,3
6796EF92DBE5E92,23
6797E4044A96468,46
67997218B3B4E00,8
679D3AF2D1C93B8,36
679F2912249DC42,19
67A0059DDEF59C7,57
67A1D0676668F9E,1
67A4FA8DA0F131F,24
67A614705226860,3
67A7FF900BD7FD6,29
67ACE0EDFF58FA8,30
67ADA1897D503D2,14
67AF7FCB24A97D2,38
67AF8D24950BFB7,29
67B0D6480275E34,24
67B132AEA160910,3
67B17EABC9BF7C5,2
67B2214C22C28B0,25
67B2DC8249FC629,8
67B3E5494D144AD,33
67B4EF164676EEE,57
67B808B9DB68D99,3
67B9445FFC09DE3,3
6780A9918BD8021,55
677BA4373FC5765,55
677823DAA197522,24
676033AD366AFFB,25
673D3F0B5DE4F6A,14
674A964D401EECE,3
674AB6A05429961,53
674D47BA0B2D794,38
674ED96EFC298E3,6
675728843E446BF,40
675750036C68207,22
675A82764372546,51
675ABDA66251FA4,21
675AD98E3B71705,43
675BC54E190AAE6,1
675CB50A9BE515E,28
675EAABC59B8D63,15
6762BFE2C4C29B6,14
67767D0734C7205,26
6764926B4412FEC,30
6765C8CD4CB5AD3,19
6766655C02B22A7,24
67676665F202E4F,43
676C21A7DFFEB12,3
676F88721F844D2,23
677108B365A0049,46
67727A3F4D07B98,1
6772B08104863A7,56
6772B6F94A70AA5,45
6773BBAECE0F07B,3
67741D88168B80B,21
6775988DC0B2003,2
67BA0A6D1E3E0BD,45
67BAE4894574CE8,19
67BBC92DEBEF6C4,6
681092AC3A97A90,47
67FABE227982542,11
67FB71491118F51,3
67FD42F7E24BFB5,56
67FF1021277C240,53
6800642CF16EF94,6
6801443DA7AAB4D,4
680397884DCBD6B,29
680594381A1AA98,1
6805B40879BB4E9,15
68082AD0BB8AB97,7
680931C50F32DE7,8
680A240823C089B,45
680BB6ACF8755EA,40
68127CC550AE18E,57
67F265850A3ECFD,13
681401D821EE0C1,3
68157CD3AE0F1BB,43
6817D3401F3CA02,4
681B1B96AF74774,46
681D332304A2253,29
682013E8B0591BA,12
6823C769FC200E1,30
6826B46A180936D,21
682C2474AD78956,38
682DF2F348E722C,9
6830A8EE70B895B,7
68322BC4BF7043B,29
6833E3251C2A917,55
67F87A4AD9D4003,0
67F00A85F674BC9,29
67BED350BFC2BC3,23
67CE57028F3EBFC,12
67BFE8C3AFDAF3D,20
67C027E046D4407,30
67C0517B551584A,28
67C176ADD077573,30
67C1D549B8ACAA7,18
67C465778CB881A,29
67C4673BE85799B,57
67C5063849B3353,9
67C6AF802E71359,29
67C9E5FC3917F62,52
67CC5AF2B5F72F1,56
67CD24DD46C975E,45
67CD77EE9E58D3C,22
67D0A5161C2AFD7,37
67EE471614B48F0,3
67D1CF21026519F,31
67D6D0B174D043A,29
67D84C6D53AD507,3
67D8CD0C8D62707,19
67DACE1674B59B6,30
67DDFAAD8961051,6
67DE2B756211CD0,8
67E1BB7351313DC,6
67E21FEB41EB766,0
67E242A0189AA15,33
67EB1E17EF4A775,29
67EBBB8E93F7762,9
67EC843E5FDF9D4,30
697318C4F8FB332,29
69750B04CF0A4C0,56
6B4FAEA0A1218C6,12
6A5831A0A195EAE,28
6AA04A4B994E82F,32
6AA1C864A19C653,0
6AA2884BF8A2DA7,30
6AA301C53090865,38
6AA44ED1ED60CFF,46
6AA68E73A4F2C33,43
6AA899F6EB6FC3E,34
6AABF83C2639399,6
6AACED40E453F03,6
6AAD953CC27360C,6
6AAF3F892783EE3,46
6AAF80811FDCDEC,17
6AB08416334AFAA,1
6AB61EC0BC9540F,58
6AB6C200C359E25,6
6ABCE7E72FF7C67,1
6ABCEB35CE5138E,21
6ABE3AB3D2A047D,7
6ABE84266F893D6,3
6ABE8B60A195A04,32
6ABE8EDCFBD72F2,17
6AC559DA9FDB511,39
6AC9C1761946280,59
6ACAE71164B7E34,5
6ACB2AC8CBEC837,20
6ACD3A3A4B27C51,48
6ACE8AFB47D99DF,15
6ACFE7DDAB18084,13
6AD17939FAE0631,3
6A9C3398C7C3FDD,31
6A9B5DA5063464A,11
6A9678DD709E0F2,29
6A7FFA8829717B4,20
6A5C039CFA58C0B,24
6A5EBC1F019B1DD,21
6A62B95314C4D9A,47
6A634876801746F,53
6A64FB1EFDA7E1F,43
6A66998D5C59D85,53
6A6A893B60024F5,53
6A6EDDAE04631F4,25
6A745748EA674BF,18
6A7964B384754F7,17
6A7A2487D3A8CD8,30
6A7B92543C8FCF8,1
6A7C5AAA01EC80F,31
6A84D672F7D2D13,11
6A95048BB6D9E87,1
6A8737B50742860,7
6A891019FB25265,28
6A891610123AE42,41
6A8A0D220ECA30F,29
6A8BAEDA604DCD8,30
6A8CF07B7B88DE0,46
6A8DBA286CFCB47,37
6A8FC68D89559EF,31
6A900F2F70FB282,17
6A902DB5DC8EF5B,30
6A919484C67E4CC,31
6A9267167DA5B7B,50
6A94F067F5DDF58,6
6AD849125CE3D59,37
6ADF5348C511489,21
6AE080D5BCAEF7D,7
6B37C981745B98C,0
6B1E66CE8EA010B,11
6B203602F6E7E35,0
6B22C7935C16E28,2
6B236544471C0AA,2
6B23D04BC932B47,17
6B23D65A1B1022F,3
6B2680DDEC5644D,22
6B26BF71B23C0D6,1
6B2944BC2EC3060,27
6B2A0B01C8DA8FE,29
6B2C7D06506ABD2,46
6B2EF0C15ADB722,36
6B2FB98FF90F00A,31
6B3BB8BADF69471,22
6B1D91E028CD887,9
6B3E40DFDE432DB,29
6B3F7885E9063E1,50
6B40F77033A5DA6,52
6B40FAD36FDD3DB,46
6B438973E8379FE,28
6B43D410680F3FD,18
6B4671BD2C8B0C3,16
6B472696287D5F4,49
6B47DF1F424E095,48
6B4836A1F13A4C7,34
6B486FC2CD97C4A,29
6B4F3EDDCB007AF,56
6B4F8251DE438F4,17
6B1DBDE7CCA741E,33
6B182720D0F4628,6
6AE2DD8631ACD11,32
6AFE028096430AE,56
6AE413453078A52,45
6AEAB07E9166177,46
6AEC800FE8651D1,23
6AEFB4EBCCFC716,7
6AF06EAC0FF2C77,17
6AF10B1EB0FB18E,32
6AF1616EE045A41,17
6AF29797B645425,10
6AF625DEEECE335,0
6AF6ED1C5112286,29
6AF8BD1BADD7BF0,53
6AFC0080C1670E6,35
6AFD89222332CAC,13
6B0049E9674EFF2,41
6B168A032413CFD,23
6B00BE952173AE0,0
6B018878D0F5EF8,3
6B01A46A56C62E7,52
6B048ADACDB6171,30
6B0B4216D8DBF39,56
6B0B6BCD3CC8DDE,3
6B0C7D1A33365E3,1
6B0F9D6853713E1,45
6B105AC58B653BB,24
6B10CDE97F43DEF,24
6B10E2EF5F2BF0A,54
6B158D56C6EC9CB,35
6B159F7607868CC,21
6A586778221AD5B,34
6A580D0CB38A1AD,3
6977576E188DE31,29
6A52FB025B6F8F2,48
69B22EC27E4C120,6
69B2DDAADBA4C3E,18
69B2EA5D3102167,59
69B70351E0E93F1,24
69B8A6E8E8DBA7B,57
69B8D879CDEE9F1,3
69BBC562C39E33F,17
69BE982F9D5A313,30
69C0752468674E0,16
69C176740DB1016,55
69C676F4401D027,52
69C7044A413FC60,42
69C7AF4E39B55E7,37
69C7FA6AA3AC1B7,6
69C87783ADC6E3B,6
69C97AF48EB6A88,24
69C9EC828FA4A98,16
69D1C5EDDD47B46,34
69D1EEF5B22FBAD,9
69D22F48B399AB4,36
69D4F194C1D1A25,17
69D698E098AEFD6,48
69D815BF3B6CA0D,43
69D85286AF3CA81,44
69D8A94E0C7B660,39
69D9B57ACE6FFF5,10
69DA68968890898,52
69DADB5905E2BB9,46
69DB510A6625673,45
69B1B89D7C26B63,0
69AF6280405F972,22
69AE3A78595B9F3,29
69914275A6551E7,19
69782300D9C6787,29
697AF8EA65074C9,36
697BA8F271605C1,18
697C0F3D700C84B,17
697DEFB10B6853F,29
