author_id,cluster
28183,0
278,3
247,5
245,7
218,13
194,17
174,45
172,1
171,22
151,9
149,2
137,10
130,16
124,6
120,4
114,18
106,44
98,55
97,26
96,23
87,42
83,11
83,33
82,46
78,35
77,31
75,51
70,43
67,37
62,40
60,8
60,48
60,36
59,21
52,20
51,27
51,24
50,52
47,57
44,39
41,14
40,19
38,41
38,38
36,56
35,49
33,30
32,53
32,15
31,12
28,28
26,47
26,59
23,32
23,29
20,50
17,25
11,34
10,54
5,58
