author_id,cluster
15454,0
2211,1
2174,2
1661,3
1020,49
861,15
608,44
584,19
578,16
431,7
363,36
357,6
328,18
319,8
316,17
304,12
296,34
289,10
278,11
253,9
247,13
247,45
243,20
241,22
210,4
205,5
194,43
182,47
180,55
179,58
168,54
162,33
159,51
156,14
152,59
144,21
143,52
135,23
113,32
105,38
103,28
88,25
81,31
75,48
55,57
50,56
48,29
44,50
35,46
28,41
28,40
26,42
25,27
24,39
23,35
17,30
15,37
14,26
11,24
7,53
